t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse,plant
0,Caphorn,1,blade,LeafElement1,0.0,0.0,1
0,Caphorn,1,sheath,StemElement,0.0,0.0,1
0,Caphorn,2,blade,LeafElement1,0.0,0.0,1
0,Caphorn,2,sheath,StemElement,0.0,0.0,1
0,Caphorn,3,blade,LeafElement1,0.0,0.0,1
0,Caphorn,3,sheath,StemElement,0.0,0.0,1
0,Caphorn,4,blade,LeafElement1,0.0,0.0,1
0,Caphorn,4,internode,StemElement,0.0,0.0,1
0,Caphorn,4,sheath,StemElement,0.0,0.0,1
0,Caphorn,5,internode,StemElement,0.0,0.0,1
0,Caphorn,6,internode,StemElement,0.0,0.0,1
1,Caphorn,1,blade,LeafElement1,0.0,0.0,1
1,Caphorn,1,sheath,StemElement,0.0,0.0,1
1,Caphorn,2,blade,LeafElement1,0.0,0.0,1
1,Caphorn,2,sheath,StemElement,0.0,0.0,1
1,Caphorn,3,blade,LeafElement1,0.0,0.0,1
1,Caphorn,3,sheath,StemElement,0.0,0.0,1
1,Caphorn,4,blade,LeafElement1,0.0,0.0,1
1,Caphorn,4,internode,StemElement,0.0,0.0,1
1,Caphorn,4,sheath,StemElement,0.0,0.0,1
1,Caphorn,5,internode,StemElement,0.0,0.0,1
1,Caphorn,6,internode,StemElement,0.0,0.0,1
2,Caphorn,1,blade,LeafElement1,0.0,0.0,1
2,Caphorn,1,sheath,StemElement,0.0,0.0,1
2,Caphorn,2,blade,LeafElement1,0.0,0.0,1
2,Caphorn,2,sheath,StemElement,0.0,0.0,1
2,Caphorn,3,blade,LeafElement1,0.0,0.0,1
2,Caphorn,3,sheath,StemElement,0.0,0.0,1
2,Caphorn,4,blade,LeafElement1,0.0,0.0,1
2,Caphorn,4,internode,StemElement,0.0,0.0,1
2,Caphorn,4,sheath,StemElement,0.0,0.0,1
2,Caphorn,5,internode,StemElement,0.0,0.0,1
2,Caphorn,6,internode,StemElement,0.0,0.0,1
3,Caphorn,1,blade,LeafElement1,0.0,0.0,1
3,Caphorn,1,sheath,StemElement,0.0,0.0,1
3,Caphorn,2,blade,LeafElement1,0.0,0.0,1
3,Caphorn,2,sheath,StemElement,0.0,0.0,1
3,Caphorn,3,blade,LeafElement1,0.0,0.0,1
3,Caphorn,3,sheath,StemElement,0.0,0.0,1
3,Caphorn,4,blade,LeafElement1,0.0,0.0,1
3,Caphorn,4,internode,StemElement,0.0,0.0,1
3,Caphorn,4,sheath,StemElement,0.0,0.0,1
3,Caphorn,5,internode,StemElement,0.0,0.0,1
3,Caphorn,6,internode,StemElement,0.0,0.0,1
4,Caphorn,1,blade,LeafElement1,0.0,0.0,1
4,Caphorn,1,sheath,StemElement,0.0,0.0,1
4,Caphorn,2,blade,LeafElement1,0.0,0.0,1
4,Caphorn,2,sheath,StemElement,0.0,0.0,1
4,Caphorn,3,blade,LeafElement1,0.0,0.0,1
4,Caphorn,3,sheath,StemElement,0.0,0.0,1
4,Caphorn,4,blade,LeafElement1,0.0,0.0,1
4,Caphorn,4,internode,StemElement,0.0,0.0,1
4,Caphorn,4,sheath,StemElement,0.0,0.0,1
4,Caphorn,5,internode,StemElement,0.0,0.0,1
4,Caphorn,6,internode,StemElement,0.0,0.0,1
5,Caphorn,1,blade,LeafElement1,0.0,0.00628712046127,1
5,Caphorn,1,sheath,StemElement,0.0,0.00197913723234,1
5,Caphorn,2,blade,LeafElement1,0.0,0.00863351514609,1
5,Caphorn,2,sheath,StemElement,0.0,0.000630665299074,1
5,Caphorn,3,blade,LeafElement1,0.0,0.0320618437144,1
5,Caphorn,3,sheath,StemElement,0.0,0.002218831838,1
5,Caphorn,4,blade,LeafElement1,0.0572758373758,0.118213186661,1
5,Caphorn,4,internode,StemElement,0.0,0.00637209668619,1
5,Caphorn,4,sheath,StemElement,0.0,0.0219529151169,1
5,Caphorn,5,internode,StemElement,0.0,0.026654515255,1
5,Caphorn,6,internode,StemElement,0.226236138364,0.116375675119,1
6,Caphorn,1,blade,LeafElement1,0.0,0.00628712046127,1
6,Caphorn,1,sheath,StemElement,0.0,0.00197913723234,1
6,Caphorn,2,blade,LeafElement1,0.0,0.00863351514609,1
6,Caphorn,2,sheath,StemElement,0.0,0.000630665299074,1
6,Caphorn,3,blade,LeafElement1,5.60346366871e-05,0.0320618437144,1
6,Caphorn,3,sheath,StemElement,0.0,0.002218831838,1
6,Caphorn,4,blade,LeafElement1,0.0781789900226,0.118213186661,1
6,Caphorn,4,internode,StemElement,0.0,0.00637209668619,1
6,Caphorn,4,sheath,StemElement,1.65494742623e-06,0.0219529151169,1
6,Caphorn,5,internode,StemElement,0.000648994936334,0.026654515255,1
6,Caphorn,6,internode,StemElement,0.208278113383,0.116375675119,1
7,Caphorn,1,blade,LeafElement1,0.0,0.00628712046127,1
7,Caphorn,1,sheath,StemElement,0.0,0.00197913723234,1
7,Caphorn,2,blade,LeafElement1,1.48921454558e-06,0.00863351514609,1
7,Caphorn,2,sheath,StemElement,0.0,0.000630665299074,1
7,Caphorn,3,blade,LeafElement1,0.000619504344823,0.0320618437144,1
7,Caphorn,3,sheath,StemElement,0.0,0.002218831838,1
7,Caphorn,4,blade,LeafElement1,0.0951205823429,0.118213186661,1
7,Caphorn,4,internode,StemElement,0.0,0.00637209668619,1
7,Caphorn,4,sheath,StemElement,0.000603227147137,0.0219529151169,1
7,Caphorn,5,internode,StemElement,0.00412301020656,0.026654515255,1
7,Caphorn,6,internode,StemElement,0.191549704926,0.116375675119,1
8,Caphorn,1,blade,LeafElement1,4.44813799453e-05,0.00628712046127,1
8,Caphorn,1,sheath,StemElement,6.80507579005e-05,0.00197913723234,1
8,Caphorn,2,blade,LeafElement1,0.000226155983805,0.00863351514609,1
8,Caphorn,2,sheath,StemElement,4.1340930374e-05,0.000630665299074,1
8,Caphorn,3,blade,LeafElement1,0.00290630059039,0.0320618437144,1
8,Caphorn,3,sheath,StemElement,0.000233509087977,0.002218831838,1
8,Caphorn,4,blade,LeafElement1,0.110893405087,0.118213186661,1
8,Caphorn,4,internode,StemElement,0.000101899263892,0.00637209668619,1
8,Caphorn,4,sheath,StemElement,0.00324717644768,0.0219529151169,1
8,Caphorn,5,internode,StemElement,0.0156104383459,0.026654515255,1
8,Caphorn,6,internode,StemElement,0.172599913167,0.116375675119,1
9,Caphorn,1,blade,LeafElement1,0.000191553781017,0.00628712046127,1
9,Caphorn,1,sheath,StemElement,7.13737254324e-05,0.00197913723234,1
9,Caphorn,2,blade,LeafElement1,0.00163935679568,0.00863351514609,1
9,Caphorn,2,sheath,StemElement,0.000257758748097,0.000630665299074,1
