t,species,metamer,organ,Eabs
169,Soissons,5,internode,0
169,Soissons,6,internode,0
170,Caphorn,1,blade,0
170,Caphorn,1,sheath,0
170,Caphorn,2,blade,0
170,Caphorn,2,sheath,0
170,Caphorn,3,blade,0
170,Caphorn,3,sheath,0
170,Caphorn,4,blade,0
170,Caphorn,4,internode,0
170,Caphorn,4,sheath,0
170,Caphorn,5,internode,0
170,Caphorn,6,internode,0
170,Soissons,1,blade,0
170,Soissons,1,sheath,0
170,Soissons,2,blade,0
170,Soissons,2,sheath,0
170,Soissons,3,blade,0
170,Soissons,3,sheath,0
170,Soissons,4,blade,0
170,Soissons,4,internode,0
170,Soissons,4,sheath,0
170,Soissons,5,internode,0
170,Soissons,6,internode,0
171,Caphorn,1,blade,0
171,Caphorn,1,sheath,0
171,Caphorn,2,blade,0
171,Caphorn,2,sheath,0
171,Caphorn,3,blade,0
171,Caphorn,3,sheath,0
171,Caphorn,4,blade,0
171,Caphorn,4,internode,0
171,Caphorn,4,sheath,0
171,Caphorn,5,internode,0
171,Caphorn,6,internode,0
171,Soissons,1,blade,0
171,Soissons,1,sheath,0
171,Soissons,2,blade,0
171,Soissons,2,sheath,0
171,Soissons,3,blade,0
171,Soissons,3,sheath,0
171,Soissons,4,blade,0
171,Soissons,4,internode,0
171,Soissons,4,sheath,0
171,Soissons,5,internode,0
171,Soissons,6,internode,0
172,Caphorn,1,blade,0
172,Caphorn,1,sheath,0
172,Caphorn,2,blade,0
172,Caphorn,2,sheath,0
172,Caphorn,3,blade,0
172,Caphorn,3,sheath,0
172,Caphorn,4,blade,0
172,Caphorn,4,internode,0
172,Caphorn,4,sheath,0
172,Caphorn,5,internode,0
172,Caphorn,6,internode,0
172,Soissons,1,blade,0
172,Soissons,1,sheath,0
172,Soissons,2,blade,0
172,Soissons,2,sheath,0
172,Soissons,3,blade,0
172,Soissons,3,sheath,0
172,Soissons,4,blade,0
172,Soissons,4,internode,0
172,Soissons,4,sheath,0
172,Soissons,5,internode,0
172,Soissons,6,internode,0
173,Caphorn,1,blade,0.005661565
173,Caphorn,1,sheath,0.002652056
173,Caphorn,2,blade,0.01078264
173,Caphorn,2,sheath,0.001159698
173,Caphorn,3,blade,0.035326641
173,Caphorn,3,sheath,0.003716257
173,Caphorn,4,blade,0.163851824
173,Caphorn,4,internode,0.007484106
173,Caphorn,4,sheath,0.023188396
173,Caphorn,5,internode,0.043373265
173,Caphorn,6,internode,0.148379805
173,Soissons,1,blade,0.005710503
173,Soissons,1,sheath,0.002348058
173,Soissons,2,blade,0.013427695
173,Soissons,2,sheath,0.001063792
173,Soissons,3,blade,0.046360958
173,Soissons,3,sheath,0.003299184
173,Soissons,4,blade,0.171470231
173,Soissons,4,internode,0.007464697
173,Soissons,4,sheath,0.020639477
173,Soissons,5,internode,0.046057722
173,Soissons,6,internode,0.151485993
174,Caphorn,1,blade,0.005661565
174,Caphorn,1,sheath,0.002652056
174,Caphorn,2,blade,0.01078264
174,Caphorn,2,sheath,0.001159698
174,Caphorn,3,blade,0.035326641
174,Caphorn,3,sheath,0.003716257
174,Caphorn,4,blade,0.163851824
174,Caphorn,4,internode,0.007484106
174,Caphorn,4,sheath,0.023188396
174,Caphorn,5,internode,0.043373265
174,Caphorn,6,internode,0.148379805
174,Soissons,1,blade,0.005710503
174,Soissons,1,sheath,0.002348058
174,Soissons,2,blade,0.013427695
174,Soissons,2,sheath,0.001063792
174,Soissons,3,blade,0.046360958
174,Soissons,3,sheath,0.003299184
174,Soissons,4,blade,0.171470231
174,Soissons,4,internode,0.007464697
174,Soissons,4,sheath,0.020639477
174,Soissons,5,internode,0.046057722
174,Soissons,6,internode,0.151485993
175,Caphorn,1,blade,0.005661565
175,Caphorn,1,sheath,0.002652056
175,Caphorn,2,blade,0.01078264
175,Caphorn,2,sheath,0.001159698
175,Caphorn,3,blade,0.035326641
175,Caphorn,3,sheath,0.003716257
175,Caphorn,4,blade,0.163851824
175,Caphorn,4,internode,0.007484106
175,Caphorn,4,sheath,0.023188396
175,Caphorn,5,internode,0.043373265
175,Caphorn,6,internode,0.148379805
175,Soissons,1,blade,0.005710503
175,Soissons,1,sheath,0.002348058
175,Soissons,2,blade,0.013427695
175,Soissons,2,sheath,0.001063792
175,Soissons,3,blade,0.046360958
175,Soissons,3,sheath,0.003299184
175,Soissons,4,blade,0.171470231
175,Soissons,4,internode,0.007464697
175,Soissons,4,sheath,0.020639477
175,Soissons,5,internode,0.046057722
175,Soissons,6,internode,0.151485993
176,Caphorn,1,blade,0.005661565
176,Caphorn,1,sheath,0.002652056
176,Caphorn,2,blade,0.01078264
176,Caphorn,2,sheath,0.001159698
176,Caphorn,3,blade,0.035326641
176,Caphorn,3,sheath,0.003716257
176,Caphorn,4,blade,0.163851824
176,Caphorn,4,internode,0.007484106
176,Caphorn,4,sheath,0.023188396
176,Caphorn,5,internode,0.043373265
176,Caphorn,6,internode,0.148379805
176,Soissons,1,blade,0.005710503
176,Soissons,1,sheath,0.002348058
176,Soissons,2,blade,0.013427695
176,Soissons,2,sheath,0.001063792
176,Soissons,3,blade,0.046360958
176,Soissons,3,sheath,0.003299184
176,Soissons,4,blade,0.171470231
176,Soissons,4,internode,0.007464697
176,Soissons,4,sheath,0.020639477
176,Soissons,5,internode,0.046057722
176,Soissons,6,internode,0.151485993
177,Caphorn,1,blade,0.005661565
177,Caphorn,1,sheath,0.002652056
177,Caphorn,2,blade,0.01078264
177,Caphorn,2,sheath,0.001159698
177,Caphorn,3,blade,0.035326641
177,Caphorn,3,sheath,0.003716257
177,Caphorn,4,blade,0.163851824
177,Caphorn,4,internode,0.007484106
177,Caphorn,4,sheath,0.023188396
177,Caphorn,5,internode,0.043373265
177,Caphorn,6,internode,0.148379805
177,Soissons,1,blade,0.005710503
177,Soissons,1,sheath,0.002348058
177,Soissons,2,blade,0.013427695
177,Soissons,2,sheath,0.001063792
177,Soissons,3,blade,0.046360958
177,Soissons,3,sheath,0.003299184
177,Soissons,4,blade,0.171470231
177,Soissons,4,internode,0.007464697
177,Soissons,4,sheath,0.020639477
177,Soissons,5,internode,0.046057722
177,Soissons,6,internode,0.151485993
178,Caphorn,1,blade,0.005661565
178,Caphorn,1,sheath,0.002652056
178,Caphorn,2,blade,0.01078264
178,Caphorn,2,sheath,0.001159698
178,Caphorn,3,blade,0.035326641
178,Caphorn,3,sheath,0.003716257
178,Caphorn,4,blade,0.163851824
178,Caphorn,4,internode,0.007484106
178,Caphorn,4,sheath,0.023188396
178,Caphorn,5,internode,0.043373265
178,Caphorn,6,internode,0.148379805
178,Soissons,1,blade,0.005710503
178,Soissons,1,sheath,0.002348058
178,Soissons,2,blade,0.013427695
178,Soissons,2,sheath,0.001063792
178,Soissons,3,blade,0.046360958
178,Soissons,3,sheath,0.003299184
178,Soissons,4,blade,0.171470231
178,Soissons,4,internode,0.007464697
178,Soissons,4,sheath,0.020639477
178,Soissons,5,internode,0.046057722
178,Soissons,6,internode,0.151485993
179,Caphorn,1,blade,0.005661565
179,Caphorn,1,sheath,0.002652056
179,Caphorn,2,blade,0.01078264
179,Caphorn,2,sheath,0.001159698
179,Caphorn,3,blade,0.035326641
179,Caphorn,3,sheath,0.003716257
179,Caphorn,4,blade,0.163851824
179,Caphorn,4,internode,0.007484106
179,Caphorn,4,sheath,0.023188396
179,Caphorn,5,internode,0.043373265
179,Caphorn,6,internode,0.148379805
179,Soissons,1,blade,0.005710503
179,Soissons,1,sheath,0.002348058
179,Soissons,2,blade,0.013427695
179,Soissons,2,sheath,0.001063792
179,Soissons,3,blade,0.046360958
179,Soissons,3,sheath,0.003299184
179,Soissons,4,blade,0.171470231
179,Soissons,4,internode,0.007464697
179,Soissons,4,sheath,0.020639477
179,Soissons,5,internode,0.046057722
179,Soissons,6,internode,0.151485993
180,Caphorn,1,blade,0.005661565
180,Caphorn,1,sheath,0.002652056
180,Caphorn,2,blade,0.01078264
180,Caphorn,2,sheath,0.001159698
180,Caphorn,3,blade,0.035326641
180,Caphorn,3,sheath,0.003716257
180,Caphorn,4,blade,0.163851824
180,Caphorn,4,internode,0.007484106
180,Caphorn,4,sheath,0.023188396
180,Caphorn,5,internode,0.043373265
180,Caphorn,6,internode,0.148379805
180,Soissons,1,blade,0.005710503
180,Soissons,1,sheath,0.002348058
180,Soissons,2,blade,0.013427695
180,Soissons,2,sheath,0.001063792
180,Soissons,3,blade,0.046360958
180,Soissons,3,sheath,0.003299184
180,Soissons,4,blade,0.171470231
180,Soissons,4,internode,0.007464697
180,Soissons,4,sheath,0.020639477
180,Soissons,5,internode,0.046057722
180,Soissons,6,internode,0.151485993
181,Caphorn,1,blade,0.005661565
181,Caphorn,1,sheath,0.002652056
181,Caphorn,2,blade,0.01078264
181,Caphorn,2,sheath,0.001159698
181,Caphorn,3,blade,0.035326641
181,Caphorn,3,sheath,0.003716257
181,Caphorn,4,blade,0.163851824
181,Caphorn,4,internode,0.007484106
181,Caphorn,4,sheath,0.023188396
181,Caphorn,5,internode,0.043373265
181,Caphorn,6,internode,0.148379805
181,Soissons,1,blade,0.005710503
181,Soissons,1,sheath,0.002348058
181,Soissons,2,blade,0.013427695
181,Soissons,2,sheath,0.001063792
181,Soissons,3,blade,0.046360958
181,Soissons,3,sheath,0.003299184
181,Soissons,4,blade,0.171470231
181,Soissons,4,internode,0.007464697
181,Soissons,4,sheath,0.020639477
181,Soissons,5,internode,0.046057722
181,Soissons,6,internode,0.151485993
182,Caphorn,1,blade,0.005661565
182,Caphorn,1,sheath,0.002652056
182,Caphorn,2,blade,0.01078264
182,Caphorn,2,sheath,0.001159698
182,Caphorn,3,blade,0.035326641
182,Caphorn,3,sheath,0.003716257
182,Caphorn,4,blade,0.163851824
182,Caphorn,4,internode,0.007484106
182,Caphorn,4,sheath,0.023188396
182,Caphorn,5,internode,0.043373265
182,Caphorn,6,internode,0.148379805
182,Soissons,1,blade,0.005710503
182,Soissons,1,sheath,0.002348058
182,Soissons,2,blade,0.013427695
182,Soissons,2,sheath,0.001063792
182,Soissons,3,blade,0.046360958
182,Soissons,3,sheath,0.003299184
182,Soissons,4,blade,0.171470231
182,Soissons,4,internode,0.007464697
182,Soissons,4,sheath,0.020639477
182,Soissons,5,internode,0.046057722
182,Soissons,6,internode,0.151485993
183,Caphorn,1,blade,0.005661565
183,Caphorn,1,sheath,0.002652056
183,Caphorn,2,blade,0.01078264
183,Caphorn,2,sheath,0.001159698
183,Caphorn,3,blade,0.035326641
183,Caphorn,3,sheath,0.003716257
183,Caphorn,4,blade,0.163851824
183,Caphorn,4,internode,0.007484106
183,Caphorn,4,sheath,0.023188396
183,Caphorn,5,internode,0.043373265
183,Caphorn,6,internode,0.148379805
183,Soissons,1,blade,0.005710503
183,Soissons,1,sheath,0.002348058
183,Soissons,2,blade,0.013427695
183,Soissons,2,sheath,0.001063792
183,Soissons,3,blade,0.046360958
183,Soissons,3,sheath,0.003299184
183,Soissons,4,blade,0.171470231
183,Soissons,4,internode,0.007464697
183,Soissons,4,sheath,0.020639477
183,Soissons,5,internode,0.046057722
183,Soissons,6,internode,0.151485993
184,Caphorn,1,blade,0.005661565
184,Caphorn,1,sheath,0.002652056
184,Caphorn,2,blade,0.01078264
184,Caphorn,2,sheath,0.001159698
184,Caphorn,3,blade,0.035326641
184,Caphorn,3,sheath,0.003716257
184,Caphorn,4,blade,0.163851824
184,Caphorn,4,internode,0.007484106
184,Caphorn,4,sheath,0.023188396
184,Caphorn,5,internode,0.043373265
184,Caphorn,6,internode,0.148379805
184,Soissons,1,blade,0.005710503
184,Soissons,1,sheath,0.002348058
184,Soissons,2,blade,0.013427695
184,Soissons,2,sheath,0.001063792
184,Soissons,3,blade,0.046360958
184,Soissons,3,sheath,0.003299184
184,Soissons,4,blade,0.171470231
184,Soissons,4,internode,0.007464697
184,Soissons,4,sheath,0.020639477
184,Soissons,5,internode,0.046057722
184,Soissons,6,internode,0.151485993
185,Caphorn,1,blade,0.005661565
185,Caphorn,1,sheath,0.002652056
185,Caphorn,2,blade,0.01078264
185,Caphorn,2,sheath,0.001159698
185,Caphorn,3,blade,0.035326641
185,Caphorn,3,sheath,0.003716257
185,Caphorn,4,blade,0.163851824
185,Caphorn,4,internode,0.007484106
185,Caphorn,4,sheath,0.023188396
185,Caphorn,5,internode,0.043373265
185,Caphorn,6,internode,0.148379805
185,Soissons,1,blade,0.005710503
185,Soissons,1,sheath,0.002348058
185,Soissons,2,blade,0.013427695
185,Soissons,2,sheath,0.001063792
185,Soissons,3,blade,0.046360958
185,Soissons,3,sheath,0.003299184
185,Soissons,4,blade,0.171470231
185,Soissons,4,internode,0.007464697
185,Soissons,4,sheath,0.020639477
185,Soissons,5,internode,0.046057722
185,Soissons,6,internode,0.151485993
186,Caphorn,1,blade,0.005661565
186,Caphorn,1,sheath,0.002652056
186,Caphorn,2,blade,0.01078264
186,Caphorn,2,sheath,0.001159698
186,Caphorn,3,blade,0.035326641
186,Caphorn,3,sheath,0.003716257
186,Caphorn,4,blade,0.163851824
186,Caphorn,4,internode,0.007484106
186,Caphorn,4,sheath,0.023188396
186,Caphorn,5,internode,0.043373265
186,Caphorn,6,internode,0.148379805
186,Soissons,1,blade,0.005710503
186,Soissons,1,sheath,0.002348058
186,Soissons,2,blade,0.013427695
186,Soissons,2,sheath,0.001063792
186,Soissons,3,blade,0.046360958
186,Soissons,3,sheath,0.003299184
186,Soissons,4,blade,0.171470231
186,Soissons,4,internode,0.007464697
186,Soissons,4,sheath,0.020639477
186,Soissons,5,internode,0.046057722
186,Soissons,6,internode,0.151485993
187,Caphorn,1,blade,0.005661565
187,Caphorn,1,sheath,0.002652056
187,Caphorn,2,blade,0.01078264
187,Caphorn,2,sheath,0.001159698
187,Caphorn,3,blade,0.035326641
187,Caphorn,3,sheath,0.003716257
187,Caphorn,4,blade,0.163851824
187,Caphorn,4,internode,0.007484106
187,Caphorn,4,sheath,0.023188396
187,Caphorn,5,internode,0.043373265
187,Caphorn,6,internode,0.148379805
187,Soissons,1,blade,0.005710503
187,Soissons,1,sheath,0.002348058
187,Soissons,2,blade,0.013427695
187,Soissons,2,sheath,0.001063792
187,Soissons,3,blade,0.046360958
187,Soissons,3,sheath,0.003299184
187,Soissons,4,blade,0.171470231
187,Soissons,4,internode,0.007464697
187,Soissons,4,sheath,0.020639477
187,Soissons,5,internode,0.046057722
187,Soissons,6,internode,0.151485993
188,Caphorn,1,blade,0
188,Caphorn,1,sheath,0
188,Caphorn,2,blade,0
188,Caphorn,2,sheath,0
188,Caphorn,3,blade,0
188,Caphorn,3,sheath,0
188,Caphorn,4,blade,0
188,Caphorn,4,internode,0
188,Caphorn,4,sheath,0
188,Caphorn,5,internode,0
188,Caphorn,6,internode,0
188,Soissons,1,blade,0
188,Soissons,1,sheath,0
188,Soissons,2,blade,0
188,Soissons,2,sheath,0
188,Soissons,3,blade,0
188,Soissons,3,sheath,0
188,Soissons,4,blade,0
188,Soissons,4,internode,0
188,Soissons,4,sheath,0
188,Soissons,5,internode,0
188,Soissons,6,internode,0
189,Caphorn,1,blade,0
189,Caphorn,1,sheath,0
189,Caphorn,2,blade,0
189,Caphorn,2,sheath,0
189,Caphorn,3,blade,0
189,Caphorn,3,sheath,0
189,Caphorn,4,blade,0
189,Caphorn,4,internode,0
189,Caphorn,4,sheath,0
189,Caphorn,5,internode,0
189,Caphorn,6,internode,0
189,Soissons,1,blade,0
189,Soissons,1,sheath,0
189,Soissons,2,blade,0
189,Soissons,2,sheath,0
189,Soissons,3,blade,0
189,Soissons,3,sheath,0
189,Soissons,4,blade,0
189,Soissons,4,internode,0
189,Soissons,4,sheath,0
189,Soissons,5,internode,0
189,Soissons,6,internode,0
190,Caphorn,1,blade,0
190,Caphorn,1,sheath,0
190,Caphorn,2,blade,0
190,Caphorn,2,sheath,0
190,Caphorn,3,blade,0
190,Caphorn,3,sheath,0
190,Caphorn,4,blade,0
190,Caphorn,4,internode,0
190,Caphorn,4,sheath,0
190,Caphorn,5,internode,0
190,Caphorn,6,internode,0
190,Soissons,1,blade,0
190,Soissons,1,sheath,0
190,Soissons,2,blade,0
190,Soissons,2,sheath,0
190,Soissons,3,blade,0
190,Soissons,3,sheath,0
190,Soissons,4,blade,0
190,Soissons,4,internode,0
190,Soissons,4,sheath,0
190,Soissons,5,internode,0
190,Soissons,6,internode,0
191,Caphorn,1,blade,0
191,Caphorn,1,sheath,0
191,Caphorn,2,blade,0
191,Caphorn,2,sheath,0
191,Caphorn,3,blade,0
191,Caphorn,3,sheath,0
191,Caphorn,4,blade,0
191,Caphorn,4,internode,0
191,Caphorn,4,sheath,0
191,Caphorn,5,internode,0
191,Caphorn,6,internode,0
191,Soissons,1,blade,0
191,Soissons,1,sheath,0
191,Soissons,2,blade,0
191,Soissons,2,sheath,0
191,Soissons,3,blade,0
191,Soissons,3,sheath,0
191,Soissons,4,blade,0
191,Soissons,4,internode,0
191,Soissons,4,sheath,0
191,Soissons,5,internode,0
191,Soissons,6,internode,0
192,Caphorn,1,blade,0
192,Caphorn,1,sheath,0
192,Caphorn,2,blade,0
192,Caphorn,2,sheath,0
192,Caphorn,3,blade,0
192,Caphorn,3,sheath,0
192,Caphorn,4,blade,0
192,Caphorn,4,internode,0
192,Caphorn,4,sheath,0
192,Caphorn,5,internode,0
192,Caphorn,6,internode,0
192,Soissons,1,blade,0
192,Soissons,1,sheath,0
192,Soissons,2,blade,0
192,Soissons,2,sheath,0
192,Soissons,3,blade,0
192,Soissons,3,sheath,0
192,Soissons,4,blade,0
192,Soissons,4,internode,0
192,Soissons,4,sheath,0
192,Soissons,5,internode,0
192,Soissons,6,internode,0
193,Caphorn,1,blade,0
193,Caphorn,1,sheath,0
193,Caphorn,2,blade,0
193,Caphorn,2,sheath,0
193,Caphorn,3,blade,0
193,Caphorn,3,sheath,0
193,Caphorn,4,blade,0
193,Caphorn,4,internode,0
193,Caphorn,4,sheath,0
193,Caphorn,5,internode,0
193,Caphorn,6,internode,0
193,Soissons,1,blade,0
193,Soissons,1,sheath,0
193,Soissons,2,blade,0
193,Soissons,2,sheath,0
193,Soissons,3,blade,0
193,Soissons,3,sheath,0
193,Soissons,4,blade,0
193,Soissons,4,internode,0
193,Soissons,4,sheath,0
193,Soissons,5,internode,0
193,Soissons,6,internode,0
194,Caphorn,1,blade,0
194,Caphorn,1,sheath,0
194,Caphorn,2,blade,0
194,Caphorn,2,sheath,0
194,Caphorn,3,blade,0
194,Caphorn,3,sheath,0
194,Caphorn,4,blade,0
194,Caphorn,4,internode,0
194,Caphorn,4,sheath,0
194,Caphorn,5,internode,0
194,Caphorn,6,internode,0
194,Soissons,1,blade,0
194,Soissons,1,sheath,0
194,Soissons,2,blade,0
194,Soissons,2,sheath,0
194,Soissons,3,blade,0
194,Soissons,3,sheath,0
194,Soissons,4,blade,0
194,Soissons,4,internode,0
194,Soissons,4,sheath,0
194,Soissons,5,internode,0
194,Soissons,6,internode,0
195,Caphorn,1,blade,0
195,Caphorn,1,sheath,0
195,Caphorn,2,blade,0
195,Caphorn,2,sheath,0
195,Caphorn,3,blade,0
195,Caphorn,3,sheath,0
195,Caphorn,4,blade,0
195,Caphorn,4,internode,0
195,Caphorn,4,sheath,0
195,Caphorn,5,internode,0
195,Caphorn,6,internode,0
195,Soissons,1,blade,0
195,Soissons,1,sheath,0
195,Soissons,2,blade,0
195,Soissons,2,sheath,0
195,Soissons,3,blade,0
195,Soissons,3,sheath,0
195,Soissons,4,blade,0
195,Soissons,4,internode,0
195,Soissons,4,sheath,0
195,Soissons,5,internode,0
195,Soissons,6,internode,0
196,Caphorn,1,blade,0
196,Caphorn,1,sheath,0
196,Caphorn,2,blade,0
196,Caphorn,2,sheath,0
196,Caphorn,3,blade,0
196,Caphorn,3,sheath,0
196,Caphorn,4,blade,0
196,Caphorn,4,internode,0
196,Caphorn,4,sheath,0
196,Caphorn,5,internode,0
196,Caphorn,6,internode,0
196,Soissons,1,blade,0
196,Soissons,1,sheath,0
196,Soissons,2,blade,0
196,Soissons,2,sheath,0
196,Soissons,3,blade,0
196,Soissons,3,sheath,0
196,Soissons,4,blade,0
196,Soissons,4,internode,0
196,Soissons,4,sheath,0
196,Soissons,5,internode,0
196,Soissons,6,internode,0
197,Caphorn,1,blade,0.005661565
197,Caphorn,1,sheath,0.002652056
197,Caphorn,2,blade,0.01078264
197,Caphorn,2,sheath,0.001159698
197,Caphorn,3,blade,0.035326641
197,Caphorn,3,sheath,0.003716257
197,Caphorn,4,blade,0.163851824
197,Caphorn,4,internode,0.007484106
197,Caphorn,4,sheath,0.023188396
197,Caphorn,5,internode,0.043373265
197,Caphorn,6,internode,0.148379805
197,Soissons,1,blade,0.005710503
197,Soissons,1,sheath,0.002348058
197,Soissons,2,blade,0.013427695
197,Soissons,2,sheath,0.001063792
197,Soissons,3,blade,0.046360958
197,Soissons,3,sheath,0.003299184
197,Soissons,4,blade,0.171470231
197,Soissons,4,internode,0.007464697
197,Soissons,4,sheath,0.020639477
197,Soissons,5,internode,0.046057722
197,Soissons,6,internode,0.151485993
198,Caphorn,1,blade,0.005661565
198,Caphorn,1,sheath,0.002652056
198,Caphorn,2,blade,0.01078264
198,Caphorn,2,sheath,0.001159698
198,Caphorn,3,blade,0.035326641
198,Caphorn,3,sheath,0.003716257
198,Caphorn,4,blade,0.163851824
198,Caphorn,4,internode,0.007484106
198,Caphorn,4,sheath,0.023188396
198,Caphorn,5,internode,0.043373265
198,Caphorn,6,internode,0.148379805
198,Soissons,1,blade,0.005710503
198,Soissons,1,sheath,0.002348058
198,Soissons,2,blade,0.013427695
198,Soissons,2,sheath,0.001063792
198,Soissons,3,blade,0.046360958
198,Soissons,3,sheath,0.003299184
198,Soissons,4,blade,0.171470231
198,Soissons,4,internode,0.007464697
198,Soissons,4,sheath,0.020639477
198,Soissons,5,internode,0.046057722
198,Soissons,6,internode,0.151485993
199,Caphorn,1,blade,0.005661565
199,Caphorn,1,sheath,0.002652056
199,Caphorn,2,blade,0.01078264
199,Caphorn,2,sheath,0.001159698
199,Caphorn,3,blade,0.035326641
199,Caphorn,3,sheath,0.003716257
199,Caphorn,4,blade,0.163851824
199,Caphorn,4,internode,0.007484106
199,Caphorn,4,sheath,0.023188396
199,Caphorn,5,internode,0.043373265
199,Caphorn,6,internode,0.148379805
199,Soissons,1,blade,0.005710503
199,Soissons,1,sheath,0.002348058
199,Soissons,2,blade,0.013427695
199,Soissons,2,sheath,0.001063792
199,Soissons,3,blade,0.046360958
199,Soissons,3,sheath,0.003299184
199,Soissons,4,blade,0.171470231
199,Soissons,4,internode,0.007464697
199,Soissons,4,sheath,0.020639477
199,Soissons,5,internode,0.046057722
199,Soissons,6,internode,0.151485993
200,Caphorn,1,blade,0.005661565
200,Caphorn,1,sheath,0.002652056
200,Caphorn,2,blade,0.01078264
200,Caphorn,2,sheath,0.001159698
200,Caphorn,3,blade,0.035326641
200,Caphorn,3,sheath,0.003716257
200,Caphorn,4,blade,0.163851824
200,Caphorn,4,internode,0.007484106
200,Caphorn,4,sheath,0.023188396
200,Caphorn,5,internode,0.043373265
200,Caphorn,6,internode,0.148379805
200,Soissons,1,blade,0.005710503
200,Soissons,1,sheath,0.002348058
200,Soissons,2,blade,0.013427695
200,Soissons,2,sheath,0.001063792
200,Soissons,3,blade,0.046360958
200,Soissons,3,sheath,0.003299184
200,Soissons,4,blade,0.171470231
200,Soissons,4,internode,0.007464697
200,Soissons,4,sheath,0.020639477
200,Soissons,5,internode,0.046057722
200,Soissons,6,internode,0.151485993
201,Caphorn,1,blade,0.005661565
201,Caphorn,1,sheath,0.002652056
201,Caphorn,2,blade,0.01078264
201,Caphorn,2,sheath,0.001159698
201,Caphorn,3,blade,0.035326641
201,Caphorn,3,sheath,0.003716257
201,Caphorn,4,blade,0.163851824
201,Caphorn,4,internode,0.007484106
201,Caphorn,4,sheath,0.023188396
201,Caphorn,5,internode,0.043373265
201,Caphorn,6,internode,0.148379805
201,Soissons,1,blade,0.005710503
201,Soissons,1,sheath,0.002348058
201,Soissons,2,blade,0.013427695
201,Soissons,2,sheath,0.001063792
201,Soissons,3,blade,0.046360958
201,Soissons,3,sheath,0.003299184
201,Soissons,4,blade,0.171470231
201,Soissons,4,internode,0.007464697
201,Soissons,4,sheath,0.020639477
201,Soissons,5,internode,0.046057722
201,Soissons,6,internode,0.151485993
202,Caphorn,1,blade,0.005661565
202,Caphorn,1,sheath,0.002652056
202,Caphorn,2,blade,0.01078264
202,Caphorn,2,sheath,0.001159698
202,Caphorn,3,blade,0.035326641
202,Caphorn,3,sheath,0.003716257
202,Caphorn,4,blade,0.163851824
202,Caphorn,4,internode,0.007484106
202,Caphorn,4,sheath,0.023188396
202,Caphorn,5,internode,0.043373265
202,Caphorn,6,internode,0.148379805
202,Soissons,1,blade,0.005710503
202,Soissons,1,sheath,0.002348058
202,Soissons,2,blade,0.013427695
202,Soissons,2,sheath,0.001063792
202,Soissons,3,blade,0.046360958
202,Soissons,3,sheath,0.003299184
202,Soissons,4,blade,0.171470231
202,Soissons,4,internode,0.007464697
202,Soissons,4,sheath,0.020639477
202,Soissons,5,internode,0.046057722
202,Soissons,6,internode,0.151485993
203,Caphorn,1,blade,0.005661565
203,Caphorn,1,sheath,0.002652056
203,Caphorn,2,blade,0.01078264
203,Caphorn,2,sheath,0.001159698
203,Caphorn,3,blade,0.035326641
203,Caphorn,3,sheath,0.003716257
203,Caphorn,4,blade,0.163851824
203,Caphorn,4,internode,0.007484106
203,Caphorn,4,sheath,0.023188396
203,Caphorn,5,internode,0.043373265
203,Caphorn,6,internode,0.148379805
203,Soissons,1,blade,0.005710503
203,Soissons,1,sheath,0.002348058
203,Soissons,2,blade,0.013427695
203,Soissons,2,sheath,0.001063792
203,Soissons,3,blade,0.046360958
203,Soissons,3,sheath,0.003299184
203,Soissons,4,blade,0.171470231
203,Soissons,4,internode,0.007464697
203,Soissons,4,sheath,0.020639477
203,Soissons,5,internode,0.046057722
203,Soissons,6,internode,0.151485993
204,Caphorn,1,blade,0.005661565
204,Caphorn,1,sheath,0.002652056
204,Caphorn,2,blade,0.01078264
204,Caphorn,2,sheath,0.001159698
204,Caphorn,3,blade,0.035326641
204,Caphorn,3,sheath,0.003716257
204,Caphorn,4,blade,0.163851824
204,Caphorn,4,internode,0.007484106
204,Caphorn,4,sheath,0.023188396
204,Caphorn,5,internode,0.043373265
204,Caphorn,6,internode,0.148379805
204,Soissons,1,blade,0.005710503
204,Soissons,1,sheath,0.002348058
204,Soissons,2,blade,0.013427695
204,Soissons,2,sheath,0.001063792
204,Soissons,3,blade,0.046360958
204,Soissons,3,sheath,0.003299184
204,Soissons,4,blade,0.171470231
204,Soissons,4,internode,0.007464697
204,Soissons,4,sheath,0.020639477
204,Soissons,5,internode,0.046057722
204,Soissons,6,internode,0.151485993
205,Caphorn,1,blade,0.005661565
205,Caphorn,1,sheath,0.002652056
205,Caphorn,2,blade,0.01078264
205,Caphorn,2,sheath,0.001159698
205,Caphorn,3,blade,0.035326641
205,Caphorn,3,sheath,0.003716257
205,Caphorn,4,blade,0.163851824
205,Caphorn,4,internode,0.007484106
205,Caphorn,4,sheath,0.023188396
205,Caphorn,5,internode,0.043373265
205,Caphorn,6,internode,0.148379805
205,Soissons,1,blade,0.005710503
205,Soissons,1,sheath,0.002348058
205,Soissons,2,blade,0.013427695
205,Soissons,2,sheath,0.001063792
205,Soissons,3,blade,0.046360958
205,Soissons,3,sheath,0.003299184
205,Soissons,4,blade,0.171470231
205,Soissons,4,internode,0.007464697
205,Soissons,4,sheath,0.020639477
205,Soissons,5,internode,0.046057722
205,Soissons,6,internode,0.151485993
206,Caphorn,1,blade,0.005661565
206,Caphorn,1,sheath,0.002652056
206,Caphorn,2,blade,0.01078264
