t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
0,Caphorn,1,blade,LeafElement1,0,0
0,Caphorn,1,sheath,StemElement,0,0
0,Caphorn,2,blade,LeafElement1,0,0
0,Caphorn,2,sheath,StemElement,0,0
0,Caphorn,3,blade,LeafElement1,0,0
0,Caphorn,3,sheath,StemElement,0,0
0,Caphorn,4,blade,LeafElement1,0,0
0,Caphorn,4,internode,StemElement,0,0
0,Caphorn,4,sheath,StemElement,0,0
0,Caphorn,5,internode,StemElement,0,0
0,Caphorn,6,internode,StemElement,0,0
1,Caphorn,1,blade,LeafElement1,0,0
1,Caphorn,1,sheath,StemElement,0,0
1,Caphorn,2,blade,LeafElement1,0,0
1,Caphorn,2,sheath,StemElement,0,0
1,Caphorn,3,blade,LeafElement1,0,0
1,Caphorn,3,sheath,StemElement,0,0
1,Caphorn,4,blade,LeafElement1,0,0
1,Caphorn,4,internode,StemElement,0,0
1,Caphorn,4,sheath,StemElement,0,0
1,Caphorn,5,internode,StemElement,0,0
1,Caphorn,6,internode,StemElement,0,0
2,Caphorn,1,blade,LeafElement1,0,0
2,Caphorn,1,sheath,StemElement,0,0
2,Caphorn,2,blade,LeafElement1,0,0
2,Caphorn,2,sheath,StemElement,0,0
2,Caphorn,3,blade,LeafElement1,0,0
2,Caphorn,3,sheath,StemElement,0,0
2,Caphorn,4,blade,LeafElement1,0,0
2,Caphorn,4,internode,StemElement,0,0
2,Caphorn,4,sheath,StemElement,0,0
2,Caphorn,5,internode,StemElement,0,0
2,Caphorn,6,internode,StemElement,0,0
3,Caphorn,1,blade,LeafElement1,0,0
3,Caphorn,1,sheath,StemElement,0,0
3,Caphorn,2,blade,LeafElement1,0,0
3,Caphorn,2,sheath,StemElement,0,0
3,Caphorn,3,blade,LeafElement1,0,0
3,Caphorn,3,sheath,StemElement,0,0
3,Caphorn,4,blade,LeafElement1,0,0
3,Caphorn,4,internode,StemElement,0,0
3,Caphorn,4,sheath,StemElement,0,0
3,Caphorn,5,internode,StemElement,0,0
3,Caphorn,6,internode,StemElement,0,0
4,Caphorn,1,blade,LeafElement1,0,0
4,Caphorn,1,sheath,StemElement,0,0
4,Caphorn,2,blade,LeafElement1,0,0
4,Caphorn,2,sheath,StemElement,0,0
4,Caphorn,3,blade,LeafElement1,0,0
4,Caphorn,3,sheath,StemElement,0,0
4,Caphorn,4,blade,LeafElement1,0,0
4,Caphorn,4,internode,StemElement,0,0
4,Caphorn,4,sheath,StemElement,0,0
4,Caphorn,5,internode,StemElement,0,0
4,Caphorn,6,internode,StemElement,0,0
5,Caphorn,1,blade,LeafElement1,0,0.011908449
5,Caphorn,1,sheath,StemElement,0,0.004855355
5,Caphorn,2,blade,LeafElement1,0,0.017198719
5,Caphorn,2,sheath,StemElement,0,0.002165976
5,Caphorn,3,blade,LeafElement1,0,0.048405249
5,Caphorn,3,sheath,StemElement,0,0.00612734
5,Caphorn,4,blade,LeafElement1,0.085076054,0.151492197
5,Caphorn,4,internode,StemElement,0,0.011737101
5,Caphorn,4,sheath,StemElement,0,0.03116017
5,Caphorn,5,internode,StemElement,0,0.039086207
5,Caphorn,6,internode,StemElement,0.294686513,0.14268521
6,Caphorn,1,blade,LeafElement1,0,0.011908449
6,Caphorn,1,sheath,StemElement,0,0.004855355
6,Caphorn,2,blade,LeafElement1,0,0.017198719
6,Caphorn,2,sheath,StemElement,0,0.002165976
6,Caphorn,3,blade,LeafElement1,0.000282102,0.048405249
6,Caphorn,3,sheath,StemElement,0,0.00612734
6,Caphorn,4,blade,LeafElement1,0.114700168,0.151492197
6,Caphorn,4,internode,StemElement,0,0.011737101
6,Caphorn,4,sheath,StemElement,0.000403825,0.03116017
6,Caphorn,5,internode,StemElement,0.002474374,0.039086207
6,Caphorn,6,internode,StemElement,0.266506048,0.14268521
7,Caphorn,1,blade,LeafElement1,7.01E-05,0.011908449
7,Caphorn,1,sheath,StemElement,0,0.004855355
7,Caphorn,2,blade,LeafElement1,0.00012052,0.017198719
7,Caphorn,2,sheath,StemElement,0,0.002165976
7,Caphorn,3,blade,LeafElement1,0.002596314,0.048405249
7,Caphorn,3,sheath,StemElement,5.13E-05,0.00612734
7,Caphorn,4,blade,LeafElement1,0.138721549,0.151492197
7,Caphorn,4,internode,StemElement,0.000425633,0.011737101
7,Caphorn,4,sheath,StemElement,0.002829895,0.03116017
7,Caphorn,5,internode,StemElement,0.018086667,0.039086207
7,Caphorn,6,internode,StemElement,0.240702238,0.14268521
8,Caphorn,1,blade,LeafElement1,0.000240491,0.011908449
8,Caphorn,1,sheath,StemElement,7.47E-05,0.004855355
8,Caphorn,2,blade,LeafElement1,0.001343975,0.017198719
8,Caphorn,2,sheath,StemElement,0.000272837,0.002165976
8,Caphorn,3,blade,LeafElement1,0.014680992,0.048405249
8,Caphorn,3,sheath,StemElement,0.000476771,0.00612734
8,Caphorn,4,blade,LeafElement1,0.155612576,0.151492197
8,Caphorn,4,internode,StemElement,0.002229561,0.011737101
8,Caphorn,4,sheath,StemElement,0.01133184,0.03116017
8,Caphorn,5,internode,StemElement,0.032877417,0.039086207
8,Caphorn,6,internode,StemElement,0.208940384,0.14268521
9,Caphorn,1,blade,LeafElement1,0.002718894,0.011908449
9,Caphorn,1,sheath,StemElement,0.000823383,0.004855355
9,Caphorn,2,blade,LeafElement1,0.006015932,0.017198719
9,Caphorn,2,sheath,StemElement,0.001114482,0.002165976
9,Caphorn,3,blade,LeafElement1,0.025098698,0.048405249
9,Caphorn,3,sheath,StemElement,0.002752455,0.00612734
9,Caphorn,4,blade,LeafElement1,0.182493979,0.151492197
9,Caphorn,4,internode,StemElement,0.007068437,0.011737101
9,Caphorn,4,sheath,StemElement,0.018620794,0.03116017
9,Caphorn,5,internode,StemElement,0.074695994,0.039086207
9,Caphorn,6,internode,StemElement,0.160453119,0.14268521
10,Caphorn,1,blade,LeafElement1,0.009471668,0.011908449
10,Caphorn,1,sheath,StemElement,0.003544988,0.004855355
10,Caphorn,2,blade,LeafElement1,0.024277571,0.017198719
10,Caphorn,2,sheath,StemElement,0.002794204,0.002165976
10,Caphorn,3,blade,LeafElement1,0.053423804,0.048405249
10,Caphorn,3,sheath,StemElement,0.011973082,0.00612734
10,Caphorn,4,blade,LeafElement1,0.159970095,0.151492197
10,Caphorn,4,internode,StemElement,0.003145898,0.011737101
10,Caphorn,4,sheath,StemElement,0.057192692,0.03116017
10,Caphorn,5,internode,StemElement,0.059850472,0.039086207
10,Caphorn,6,internode,StemElement,0.121421007,0.14268521
11,Caphorn,1,blade,LeafElement1,0.01257464,0.011908449
11,Caphorn,1,sheath,StemElement,0.002041802,0.004855355
11,Caphorn,2,blade,LeafElement1,0.048860871,0.017198719
11,Caphorn,2,sheath,StemElement,0.003643261,0.002165976
11,Caphorn,3,blade,LeafElement1,0.095264485,0.048405249
11,Caphorn,3,sheath,StemElement,0.027381615,0.00612734
11,Caphorn,4,blade,LeafElement1,0.126957231,0.151492197
11,Caphorn,4,internode,StemElement,0.031786186,0.011737101
11,Caphorn,4,sheath,StemElement,0.053996679,0.03116017
11,Caphorn,5,internode,StemElement,0.025119214,0.039086207
11,Caphorn,6,internode,StemElement,0.092664263,0.14268521
12,Caphorn,1,blade,LeafElement1,0.025341282,0.011908449
12,Caphorn,1,sheath,StemElement,0.000290492,0.004855355
12,Caphorn,2,blade,LeafElement1,0.028445659,0.017198719
12,Caphorn,2,sheath,StemElement,0.000256309,0.002165976
12,Caphorn,3,blade,LeafElement1,0.06063833,0.048405249
12,Caphorn,3,sheath,StemElement,0.000658863,0.00612734
12,Caphorn,4,blade,LeafElement1,0.1138105,0.151492197
12,Caphorn,4,internode,StemElement,0.000937098,0.011737101
12,Caphorn,4,sheath,StemElement,0.003554709,0.03116017
12,Caphorn,5,internode,StemElement,0.009698233,0.039086207
12,Caphorn,6,internode,StemElement,0.082258087,0.14268521
13,Caphorn,1,blade,LeafElement1,0.01146756,0.011908449
13,Caphorn,1,sheath,StemElement,0.002237797,0.004855355
13,Caphorn,2,blade,LeafElement1,0.048455756,0.017198719
13,Caphorn,2,sheath,StemElement,0.003097744,0.002165976
13,Caphorn,3,blade,LeafElement1,0.093249377,0.048405249
13,Caphorn,3,sheath,StemElement,0.028859556,0.00612734
13,Caphorn,4,blade,LeafElement1,0.126038879,0.151492197
13,Caphorn,4,internode,StemElement,0.034219972,0.011737101
13,Caphorn,4,sheath,StemElement,0.054594303,0.03116017
13,Caphorn,5,internode,StemElement,0.029135738,0.039086207
13,Caphorn,6,internode,StemElement,0.094716107,0.14268521
14,Caphorn,1,blade,LeafElement1,0.008586569,0.011908449
14,Caphorn,1,sheath,StemElement,0.003445886,0.004855355
14,Caphorn,2,blade,LeafElement1,0.025129971,0.017198719
14,Caphorn,2,sheath,StemElement,0.002471234,0.002165976
14,Caphorn,3,blade,LeafElement1,0.052090197,0.048405249
14,Caphorn,3,sheath,StemElement,0.012318668,0.00612734
14,Caphorn,4,blade,LeafElement1,0.158881022,0.151492197
14,Caphorn,4,internode,StemElement,0.003648701,0.011737101
14,Caphorn,4,sheath,StemElement,0.05608371,0.03116017
14,Caphorn,5,internode,StemElement,0.065942541,0.039086207
14,Caphorn,6,internode,StemElement,0.123103647,0.14268521
15,Caphorn,1,blade,LeafElement1,0.002410544,0.011908449
15,Caphorn,1,sheath,StemElement,0.000897956,0.004855355
15,Caphorn,2,blade,LeafElement1,0.00700725,0.017198719
15,Caphorn,2,sheath,StemElement,0.001063392,0.002165976
15,Caphorn,3,blade,LeafElement1,0.025898293,0.048405249
15,Caphorn,3,sheath,StemElement,0.00336313,0.00612734
15,Caphorn,4,blade,LeafElement1,0.180325379,0.151492197
15,Caphorn,4,internode,StemElement,0.008106896,0.011737101
15,Caphorn,4,sheath,StemElement,0.01684876,0.03116017
15,Caphorn,5,internode,StemElement,0.074508178,0.039086207
15,Caphorn,6,internode,StemElement,0.161378611,0.14268521
16,Caphorn,1,blade,LeafElement1,0.00061756,0.011908449
16,Caphorn,1,sheath,StemElement,0.000303757,0.004855355
16,Caphorn,2,blade,LeafElement1,0.001412996,0.017198719
16,Caphorn,2,sheath,StemElement,0.000171925,0.002165976
16,Caphorn,3,blade,LeafElement1,0.01228045,0.048405249
16,Caphorn,3,sheath,StemElement,0.000577952,0.00612734
16,Caphorn,4,blade,LeafElement1,0.157992832,0.151492197
16,Caphorn,4,internode,StemElement,0.001338828,0.011737101
16,Caphorn,4,sheath,StemElement,0.010130367,0.03116017
16,Caphorn,5,internode,StemElement,0.031564512,0.039086207
16,Caphorn,6,internode,StemElement,0.209107172,0.14268521
17,Caphorn,1,blade,LeafElement1,2.64E-05,0.011908449
17,Caphorn,1,sheath,StemElement,0,0.004855355
17,Caphorn,2,blade,LeafElement1,0.000123077,0.017198719
17,Caphorn,2,sheath,StemElement,0,0.002165976
17,Caphorn,3,blade,LeafElement1,0.003141038,0.048405249
17,Caphorn,3,sheath,StemElement,2.15E-05,0.00612734
17,Caphorn,4,blade,LeafElement1,0.134796764,0.151492197
17,Caphorn,4,internode,StemElement,0.000251444,0.011737101
17,Caphorn,4,sheath,StemElement,0.003139443,0.03116017
17,Caphorn,5,internode,StemElement,0.017499738,0.039086207
17,Caphorn,6,internode,StemElement,0.243551291,0.14268521
18,Caphorn,1,blade,LeafElement1,0,0.011908449
18,Caphorn,1,sheath,StemElement,0,0.004855355
18,Caphorn,2,blade,LeafElement1,0,0.017198719
18,Caphorn,2,sheath,StemElement,0,0.002165976
18,Caphorn,3,blade,LeafElement1,0.000520262,0.048405249
18,Caphorn,3,sheath,StemElement,0,0.00612734
18,Caphorn,4,blade,LeafElement1,0.111293176,0.151492197
18,Caphorn,4,internode,StemElement,0,0.011737101
18,Caphorn,4,sheath,StemElement,0.000589155,0.03116017
18,Caphorn,5,internode,StemElement,0.003862635,0.039086207
18,Caphorn,6,internode,StemElement,0.269011972,0.14268521
19,Caphorn,1,blade,LeafElement1,0,0.011908449
19,Caphorn,1,sheath,StemElement,0,0.004855355
19,Caphorn,2,blade,LeafElement1,0,0.017198719
19,Caphorn,2,sheath,StemElement,0,0.002165976
19,Caphorn,3,blade,LeafElement1,0,0.048405249
19,Caphorn,3,sheath,StemElement,0,0.00612734
19,Caphorn,4,blade,LeafElement1,0.085018265,0.151492197
19,Caphorn,4,internode,StemElement,0,0.011737101
19,Caphorn,4,sheath,StemElement,0,0.03116017
19,Caphorn,5,internode,StemElement,0,0.039086207
19,Caphorn,6,internode,StemElement,0.295223899,0.14268521
20,Caphorn,1,blade,LeafElement1,0,0
20,Caphorn,1,sheath,StemElement,0,0
20,Caphorn,2,blade,LeafElement1,0,0
20,Caphorn,2,sheath,StemElement,0,0
20,Caphorn,3,blade,LeafElement1,0,0
20,Caphorn,3,sheath,StemElement,0,0
20,Caphorn,4,blade,LeafElement1,0,0
20,Caphorn,4,internode,StemElement,0,0
20,Caphorn,4,sheath,StemElement,0,0
20,Caphorn,5,internode,StemElement,0,0
20,Caphorn,6,internode,StemElement,0,0
21,Caphorn,1,blade,LeafElement1,0,0
21,Caphorn,1,sheath,StemElement,0,0
21,Caphorn,2,blade,LeafElement1,0,0
21,Caphorn,2,sheath,StemElement,0,0
21,Caphorn,3,blade,LeafElement1,0,0
21,Caphorn,3,sheath,StemElement,0,0
21,Caphorn,4,blade,LeafElement1,0,0
21,Caphorn,4,internode,StemElement,0,0
21,Caphorn,4,sheath,StemElement,0,0
21,Caphorn,5,internode,StemElement,0,0
21,Caphorn,6,internode,StemElement,0,0
22,Caphorn,1,blade,LeafElement1,0,0
22,Caphorn,1,sheath,StemElement,0,0
22,Caphorn,2,blade,LeafElement1,0,0
22,Caphorn,2,sheath,StemElement,0,0
22,Caphorn,3,blade,LeafElement1,0,0
22,Caphorn,3,sheath,StemElement,0,0
22,Caphorn,4,blade,LeafElement1,0,0
22,Caphorn,4,internode,StemElement,0,0
22,Caphorn,4,sheath,StemElement,0,0
22,Caphorn,5,internode,StemElement,0,0
22,Caphorn,6,internode,StemElement,0,0
23,Caphorn,1,blade,LeafElement1,0,0
23,Caphorn,1,sheath,StemElement,0,0
23,Caphorn,2,blade,LeafElement1,0,0
23,Caphorn,2,sheath,StemElement,0,0
23,Caphorn,3,blade,LeafElement1,0,0
23,Caphorn,3,sheath,StemElement,0,0
23,Caphorn,4,blade,LeafElement1,0,0
23,Caphorn,4,internode,StemElement,0,0
23,Caphorn,4,sheath,StemElement,0,0
23,Caphorn,5,internode,StemElement,0,0
23,Caphorn,6,internode,StemElement,0,0
24,Caphorn,1,blade,LeafElement1,0,0
24,Caphorn,1,sheath,StemElement,0,0
24,Caphorn,2,blade,LeafElement1,0,0
24,Caphorn,2,sheath,StemElement,0,0
24,Caphorn,3,blade,LeafElement1,0,0
24,Caphorn,3,sheath,StemElement,0,0
24,Caphorn,4,blade,LeafElement1,0,0
24,Caphorn,4,internode,StemElement,0,0
24,Caphorn,4,sheath,StemElement,0,0
24,Caphorn,5,internode,StemElement,0,0
24,Caphorn,6,internode,StemElement,0,0
25,Caphorn,1,blade,LeafElement1,0,0
25,Caphorn,1,sheath,StemElement,0,0
25,Caphorn,2,blade,LeafElement1,0,0
25,Caphorn,2,sheath,StemElement,0,0
25,Caphorn,3,blade,LeafElement1,0,0
25,Caphorn,3,sheath,StemElement,0,0
25,Caphorn,4,blade,LeafElement1,0,0
25,Caphorn,4,internode,StemElement,0,0
25,Caphorn,4,sheath,StemElement,0,0
25,Caphorn,5,internode,StemElement,0,0
25,Caphorn,6,internode,StemElement,0,0
26,Caphorn,1,blade,LeafElement1,0,0
26,Caphorn,1,sheath,StemElement,0,0
26,Caphorn,2,blade,LeafElement1,0,0
26,Caphorn,2,sheath,StemElement,0,0
26,Caphorn,3,blade,LeafElement1,0,0
26,Caphorn,3,sheath,StemElement,0,0
26,Caphorn,4,blade,LeafElement1,0,0
26,Caphorn,4,internode,StemElement,0,0
26,Caphorn,4,sheath,StemElement,0,0
26,Caphorn,5,internode,StemElement,0,0
26,Caphorn,6,internode,StemElement,0,0
27,Caphorn,1,blade,LeafElement1,0,0
27,Caphorn,1,sheath,StemElement,0,0
27,Caphorn,2,blade,LeafElement1,0,0
27,Caphorn,2,sheath,StemElement,0,0
27,Caphorn,3,blade,LeafElement1,0,0
27,Caphorn,3,sheath,StemElement,0,0
27,Caphorn,4,blade,LeafElement1,0,0
27,Caphorn,4,internode,StemElement,0,0
27,Caphorn,4,sheath,StemElement,0,0
27,Caphorn,5,internode,StemElement,0,0
27,Caphorn,6,internode,StemElement,0,0
28,Caphorn,1,blade,LeafElement1,0,0
28,Caphorn,1,sheath,StemElement,0,0
28,Caphorn,2,blade,LeafElement1,0,0
28,Caphorn,2,sheath,StemElement,0,0
28,Caphorn,3,blade,LeafElement1,0,0
28,Caphorn,3,sheath,StemElement,0,0
28,Caphorn,4,blade,LeafElement1,0,0
28,Caphorn,4,internode,StemElement,0,0
28,Caphorn,4,sheath,StemElement,0,0
28,Caphorn,5,internode,StemElement,0,0
28,Caphorn,6,internode,StemElement,0,0
29,Caphorn,1,blade,LeafElement1,0,0.011908449
29,Caphorn,1,sheath,StemElement,0,0.004855355
29,Caphorn,2,blade,LeafElement1,0,0.017198719
29,Caphorn,2,sheath,StemElement,0,0.002165976
29,Caphorn,3,blade,LeafElement1,1.70E-06,0.048405249
29,Caphorn,3,sheath,StemElement,0,0.00612734
29,Caphorn,4,blade,LeafElement1,0.08508954,0.151492197
29,Caphorn,4,internode,StemElement,0,0.011737101
29,Caphorn,4,sheath,StemElement,0,0.03116017
29,Caphorn,5,internode,StemElement,0,0.039086207
29,Caphorn,6,internode,StemElement,0.293587427,0.14268521
30,Caphorn,1,blade,LeafElement1,0,0.011908449
30,Caphorn,1,sheath,StemElement,0,0.004855355
30,Caphorn,2,blade,LeafElement1,0,0.017198719
30,Caphorn,2,sheath,StemElement,0,0.002165976
30,Caphorn,3,blade,LeafElement1,0.000295275,0.048405249
30,Caphorn,3,sheath,StemElement,0,0.00612734
30,Caphorn,4,blade,LeafElement1,0.115833828,0.151492197
30,Caphorn,4,internode,StemElement,8.22E-06,0.011737101
30,Caphorn,4,sheath,StemElement,0.000395549,0.03116017
30,Caphorn,5,internode,StemElement,0.002584397,0.039086207
30,Caphorn,6,internode,StemElement,0.266591634,0.14268521
31,Caphorn,1,blade,LeafElement1,7.68E-05,0.011908449
31,Caphorn,1,sheath,StemElement,0,0.004855355
31,Caphorn,2,blade,LeafElement1,0.000139356,0.017198719
31,Caphorn,2,sheath,StemElement,1.49E-05,0.002165976
31,Caphorn,3,blade,LeafElement1,0.002732852,0.048405249
31,Caphorn,3,sheath,StemElement,4.31E-05,0.00612734
31,Caphorn,4,blade,LeafElement1,0.138995174,0.151492197
31,Caphorn,4,internode,StemElement,0.000205408,0.011737101
31,Caphorn,4,sheath,StemElement,0.002765743,0.03116017
31,Caphorn,5,internode,StemElement,0.017848937,0.039086207
31,Caphorn,6,internode,StemElement,0.240106039,0.14268521
32,Caphorn,1,blade,LeafElement1,0.000230054,0.011908449
32,Caphorn,1,sheath,StemElement,7.14E-05,0.004855355
32,Caphorn,2,blade,LeafElement1,0.001319588,0.017198719
32,Caphorn,2,sheath,StemElement,0.000213311,0.002165976
32,Caphorn,3,blade,LeafElement1,0.014792014,0.048405249
32,Caphorn,3,sheath,StemElement,0.00048395,0.00612734
32,Caphorn,4,blade,LeafElement1,0.155804241,0.151492197
32,Caphorn,4,internode,StemElement,0.002289345,0.011737101
32,Caphorn,4,sheath,StemElement,0.011476132,0.03116017
32,Caphorn,5,internode,StemElement,0.032644574,0.039086207
32,Caphorn,6,internode,StemElement,0.208229197,0.14268521
33,Caphorn,1,blade,LeafElement1,0.002783276,0.011908449
33,Caphorn,1,sheath,StemElement,0.000756937,0.004855355
33,Caphorn,2,blade,LeafElement1,0.006101895,0.017198719
33,Caphorn,2,sheath,StemElement,0.001038573,0.002165976
33,Caphorn,3,blade,LeafElement1,0.025415926,0.048405249
33,Caphorn,3,sheath,StemElement,0.002910255,0.00612734
33,Caphorn,4,blade,LeafElement1,0.18260651,0.151492197
33,Caphorn,4,internode,StemElement,0.007173731,0.011737101
33,Caphorn,4,sheath,StemElement,0.018667045,0.03116017
33,Caphorn,5,internode,StemElement,0.075445449,0.039086207
33,Caphorn,6,internode,StemElement,0.160081351,0.14268521
34,Caphorn,1,blade,LeafElement1,0.009582096,0.011908449
34,Caphorn,1,sheath,StemElement,0.003712725,0.004855355
34,Caphorn,2,blade,LeafElement1,0.024375666,0.017198719
34,Caphorn,2,sheath,StemElement,0.002911628,0.002165976
34,Caphorn,3,blade,LeafElement1,0.053655382,0.048405249
34,Caphorn,3,sheath,StemElement,0.011599234,0.00612734
34,Caphorn,4,blade,LeafElement1,0.159670146,0.151492197
34,Caphorn,4,internode,StemElement,0.003306625,0.011737101
34,Caphorn,4,sheath,StemElement,0.057143609,0.03116017
34,Caphorn,5,internode,StemElement,0.059559495,0.039086207
34,Caphorn,6,internode,StemElement,0.121124545,0.14268521
35,Caphorn,1,blade,LeafElement1,0.012956399,0.011908449
35,Caphorn,1,sheath,StemElement,0.001808787,0.004855355
35,Caphorn,2,blade,LeafElement1,0.049425207,0.017198719
35,Caphorn,2,sheath,StemElement,0.003735781,0.002165976
35,Caphorn,3,blade,LeafElement1,0.094967115,0.048405249
35,Caphorn,3,sheath,StemElement,0.027656496,0.00612734
35,Caphorn,4,blade,LeafElement1,0.126717899,0.151492197
35,Caphorn,4,internode,StemElement,0.03210894,0.011737101
35,Caphorn,4,sheath,StemElement,0.05345834,0.03116017
35,Caphorn,5,internode,StemElement,0.025358792,0.039086207
35,Caphorn,6,internode,StemElement,0.09219582,0.14268521
36,Caphorn,1,blade,LeafElement1,0.02541684,0.011908449
36,Caphorn,1,sheath,StemElement,0.000290494,0.004855355
36,Caphorn,2,blade,LeafElement1,0.028484538,0.017198719
36,Caphorn,2,sheath,StemElement,0.000254656,0.002165976
36,Caphorn,3,blade,LeafElement1,0.060644872,0.048405249
36,Caphorn,3,sheath,StemElement,0.000673506,0.00612734
36,Caphorn,4,blade,LeafElement1,0.113806408,0.151492197
36,Caphorn,4,internode,StemElement,0.000925597,0.011737101
36,Caphorn,4,sheath,StemElement,0.003575211,0.03116017
36,Caphorn,5,internode,StemElement,0.009793355,0.039086207
36,Caphorn,6,internode,StemElement,0.082075182,0.14268521
37,Caphorn,1,blade,LeafElement1,0.011990707,0.011908449
37,Caphorn,1,sheath,StemElement,0.002001407,0.004855355
37,Caphorn,2,blade,LeafElement1,0.049039991,0.017198719
37,Caphorn,2,sheath,StemElement,0.003377151,0.002165976
37,Caphorn,3,blade,LeafElement1,0.093026908,0.048405249
37,Caphorn,3,sheath,StemElement,0.028695347,0.00612734
37,Caphorn,4,blade,LeafElement1,0.125924512,0.151492197
37,Caphorn,4,internode,StemElement,0.034314003,0.011737101
37,Caphorn,4,sheath,StemElement,0.054065483,0.03116017
37,Caphorn,5,internode,StemElement,0.028474727,0.039086207
37,Caphorn,6,internode,StemElement,0.094443491,0.14268521
38,Caphorn,1,blade,LeafElement1,0.009029305,0.011908449
38,Caphorn,1,sheath,StemElement,0.00346886,0.004855355
38,Caphorn,2,blade,LeafElement1,0.025207605,0.017198719
38,Caphorn,2,sheath,StemElement,0.002453613,0.002165976
38,Caphorn,3,blade,LeafElement1,0.052244641,0.048405249
38,Caphorn,3,sheath,StemElement,0.011814429,0.00612734
38,Caphorn,4,blade,LeafElement1,0.158601257,0.151492197
38,Caphorn,4,internode,StemElement,0.003650308,0.011737101
38,Caphorn,4,sheath,StemElement,0.056300372,0.03116017
38,Caphorn,5,internode,StemElement,0.065303344,0.039086207
38,Caphorn,6,internode,StemElement,0.122688375,0.14268521
39,Caphorn,1,blade,LeafElement1,0.002550646,0.011908449
39,Caphorn,1,sheath,StemElement,0.000796726,0.004855355
39,Caphorn,2,blade,LeafElement1,0.00702738,0.017198719
39,Caphorn,2,sheath,StemElement,0.001104574,0.002165976
39,Caphorn,3,blade,LeafElement1,0.026203744,0.048405249
39,Caphorn,3,sheath,StemElement,0.003649247,0.00612734
39,Caphorn,4,blade,LeafElement1,0.180447521,0.151492197
39,Caphorn,4,internode,StemElement,0.008166246,0.011737101
39,Caphorn,4,sheath,StemElement,0.016933007,0.03116017
39,Caphorn,5,internode,StemElement,0.074809712,0.039086207
39,Caphorn,6,internode,StemElement,0.160689638,0.14268521
40,Caphorn,1,blade,LeafElement1,0.000583648,0.011908449
40,Caphorn,1,sheath,StemElement,0.000185908,0.004855355
40,Caphorn,2,blade,LeafElement1,0.001371366,0.017198719
40,Caphorn,2,sheath,StemElement,0.000214953,0.002165976
40,Caphorn,3,blade,LeafElement1,0.012431895,0.048405249
40,Caphorn,3,sheath,StemElement,0.000578971,0.00612734
40,Caphorn,4,blade,LeafElement1,0.157901708,0.151492197
40,Caphorn,4,internode,StemElement,0.001268763,0.011737101
40,Caphorn,4,sheath,StemElement,0.010221496,0.03116017
40,Caphorn,5,internode,StemElement,0.03223294,0.039086207
40,Caphorn,6,internode,StemElement,0.208690724,0.14268521
41,Caphorn,1,blade,LeafElement1,5.20E-05,0.011908449
41,Caphorn,1,sheath,StemElement,1.83E-05,0.004855355
41,Caphorn,2,blade,LeafElement1,0.000104433,0.017198719
41,Caphorn,2,sheath,StemElement,0,0.002165976
41,Caphorn,3,blade,LeafElement1,0.003185619,0.048405249
41,Caphorn,3,sheath,StemElement,2.48E-05,0.00612734
41,Caphorn,4,blade,LeafElement1,0.135048639,0.151492197
41,Caphorn,4,internode,StemElement,0.000154487,0.011737101
41,Caphorn,4,sheath,StemElement,0.003378105,0.03116017
41,Caphorn,5,internode,StemElement,0.017415809,0.039086207
41,Caphorn,6,internode,StemElement,0.242951325,0.14268521
42,Caphorn,1,blade,LeafElement1,0,0.011908449
42,Caphorn,1,sheath,StemElement,0,0.004855355
42,Caphorn,2,blade,LeafElement1,2.30E-06,0.017198719
42,Caphorn,2,sheath,StemElement,0,0.002165976
42,Caphorn,3,blade,LeafElement1,0.000503519,0.048405249
42,Caphorn,3,sheath,StemElement,0,0.00612734
42,Caphorn,4,blade,LeafElement1,0.112214192,0.151492197
42,Caphorn,4,internode,StemElement,0,0.011737101
42,Caphorn,4,sheath,StemElement,0.000585817,0.03116017
42,Caphorn,5,internode,StemElement,0.00429757,0.039086207
42,Caphorn,6,internode,StemElement,0.269226107,0.14268521
43,Caphorn,1,blade,LeafElement1,0,0.011908449
43,Caphorn,1,sheath,StemElement,0,0.004855355
43,Caphorn,2,blade,LeafElement1,0,0.017198719
43,Caphorn,2,sheath,StemElement,0,0.002165976
43,Caphorn,3,blade,LeafElement1,0,0.048405249
43,Caphorn,3,sheath,StemElement,0,0.00612734
43,Caphorn,4,blade,LeafElement1,0.08497186,0.151492197
43,Caphorn,4,internode,StemElement,0,0.011737101
43,Caphorn,4,sheath,StemElement,0,0.03116017
43,Caphorn,5,internode,StemElement,0,0.039086207
43,Caphorn,6,internode,StemElement,0.293317622,0.14268521
44,Caphorn,1,blade,LeafElement1,0,0
44,Caphorn,1,sheath,StemElement,0,0
44,Caphorn,2,blade,LeafElement1,0,0
44,Caphorn,2,sheath,StemElement,0,0
44,Caphorn,3,blade,LeafElement1,0,0
44,Caphorn,3,sheath,StemElement,0,0
44,Caphorn,4,blade,LeafElement1,0,0
44,Caphorn,4,internode,StemElement,0,0
44,Caphorn,4,sheath,StemElement,0,0
44,Caphorn,5,internode,StemElement,0,0
44,Caphorn,6,internode,StemElement,0,0
45,Caphorn,1,blade,LeafElement1,0,0
45,Caphorn,1,sheath,StemElement,0,0
45,Caphorn,2,blade,LeafElement1,0,0
45,Caphorn,2,sheath,StemElement,0,0
45,Caphorn,3,blade,LeafElement1,0,0
