t,species,metamer,organ,Eabs,plant
4,Caphorn,3,blade,0.0,1
4,Caphorn,3,sheath,0.0,1
4,Caphorn,4,blade,0.0,1
4,Caphorn,4,internode,0.0,1
4,Caphorn,4,sheath,0.0,1
4,Caphorn,5,internode,0.0,1
4,Caphorn,6,internode,0.0,1
4,Soissons,1,blade,0.0,2
4,Soissons,1,sheath,0.0,2
4,Soissons,2,blade,0.0,2
4,Soissons,2,sheath,0.0,2
4,Soissons,3,blade,0.0,2
4,Soissons,3,sheath,0.0,2
4,Soissons,4,blade,0.0,2
4,Soissons,4,internode,0.0,2
4,Soissons,4,sheath,0.0,2
4,Soissons,5,internode,0.0,2
4,Soissons,6,internode,0.0,2
5,Caphorn,1,blade,0.00211596999075,1
5,Caphorn,1,sheath,0.000681974316525,1
5,Caphorn,2,blade,0.00411189982368,1
5,Caphorn,2,sheath,0.000193464440322,1
5,Caphorn,3,blade,0.0208188767113,1
5,Caphorn,3,sheath,0.00106313707031,1
5,Caphorn,4,blade,0.126543895278,1
5,Caphorn,4,internode,0.00376050052082,1
5,Caphorn,4,sheath,0.0137850255034,1
5,Caphorn,5,internode,0.0306953869542,1
5,Caphorn,6,internode,0.124317368353,1
5,Soissons,1,blade,0.0016943977983,2
5,Soissons,1,sheath,0.000690766173459,2
5,Soissons,2,blade,0.00559169005424,2
5,Soissons,2,sheath,0.000209378909878,2
5,Soissons,3,blade,0.0269289294084,2
5,Soissons,3,sheath,0.000897719143168,2
5,Soissons,4,blade,0.133960295878,2
5,Soissons,4,internode,0.0038780400444,2
5,Soissons,4,sheath,0.0127238283584,2
5,Soissons,5,internode,0.0334272446581,2
5,Soissons,6,internode,0.121597576504,2
6,Caphorn,1,blade,0.00211596999075,1
6,Caphorn,1,sheath,0.000681974316525,1
6,Caphorn,2,blade,0.00411189982368,1
6,Caphorn,2,sheath,0.000193464440322,1
6,Caphorn,3,blade,0.0208188767113,1
6,Caphorn,3,sheath,0.00106313707031,1
6,Caphorn,4,blade,0.126543895278,1
6,Caphorn,4,internode,0.00376050052082,1
6,Caphorn,4,sheath,0.0137850255034,1
6,Caphorn,5,internode,0.0306953869542,1
6,Caphorn,6,internode,0.124317368353,1
6,Soissons,1,blade,0.0016943977983,2
6,Soissons,1,sheath,0.000690766173459,2
6,Soissons,2,blade,0.00559169005424,2
6,Soissons,2,sheath,0.000209378909878,2
6,Soissons,3,blade,0.0269289294084,2
6,Soissons,3,sheath,0.000897719143168,2
6,Soissons,4,blade,0.133960295878,2
6,Soissons,4,internode,0.0038780400444,2
6,Soissons,4,sheath,0.0127238283584,2
6,Soissons,5,internode,0.0334272446581,2
6,Soissons,6,internode,0.121597576504,2
7,Caphorn,1,blade,0.00211596999075,1
7,Caphorn,1,sheath,0.000681974316525,1
7,Caphorn,2,blade,0.00411189982368,1
7,Caphorn,2,sheath,0.000193464440322,1
7,Caphorn,3,blade,0.0208188767113,1
7,Caphorn,3,sheath,0.00106313707031,1
7,Caphorn,4,blade,0.126543895278,1
7,Caphorn,4,internode,0.00376050052082,1
7,Caphorn,4,sheath,0.0137850255034,1
7,Caphorn,5,internode,0.0306953869542,1
7,Caphorn,6,internode,0.124317368353,1
7,Soissons,1,blade,0.0016943977983,2
7,Soissons,1,sheath,0.000690766173459,2
7,Soissons,2,blade,0.00559169005424,2
7,Soissons,2,sheath,0.000209378909878,2
7,Soissons,3,blade,0.0269289294084,2
7,Soissons,3,sheath,0.000897719143168,2
7,Soissons,4,blade,0.133960295878,2
7,Soissons,4,internode,0.0038780400444,2
7,Soissons,4,sheath,0.0127238283584,2
7,Soissons,5,internode,0.0334272446581,2
7,Soissons,6,internode,0.121597576504,2
8,Caphorn,1,blade,0.00211596999075,1
8,Caphorn,1,sheath,0.000681974316525,1
8,Caphorn,2,blade,0.00411189982368,1
8,Caphorn,2,sheath,0.000193464440322,1
8,Caphorn,3,blade,0.0208188767113,1
8,Caphorn,3,sheath,0.00106313707031,1
8,Caphorn,4,blade,0.126543895278,1
8,Caphorn,4,internode,0.00376050052082,1
8,Caphorn,4,sheath,0.0137850255034,1
8,Caphorn,5,internode,0.0306953869542,1
8,Caphorn,6,internode,0.124317368353,1
8,Soissons,1,blade,0.0016943977983,2
8,Soissons,1,sheath,0.000690766173459,2
8,Soissons,2,blade,0.00559169005424,2
8,Soissons,2,sheath,0.000209378909878,2
8,Soissons,3,blade,0.0269289294084,2
8,Soissons,3,sheath,0.000897719143168,2
8,Soissons,4,blade,0.133960295878,2
8,Soissons,4,internode,0.0038780400444,2
8,Soissons,4,sheath,0.0127238283584,2
8,Soissons,5,internode,0.0334272446581,2
8,Soissons,6,internode,0.121597576504,2
9,Caphorn,1,blade,0.00211596999075,1
9,Caphorn,1,sheath,0.000681974316525,1
9,Caphorn,2,blade,0.00411189982368,1
9,Caphorn,2,sheath,0.000193464440322,1
9,Caphorn,3,blade,0.0208188767113,1
9,Caphorn,3,sheath,0.00106313707031,1
9,Caphorn,4,blade,0.126543895278,1
9,Caphorn,4,internode,0.00376050052082,1
9,Caphorn,4,sheath,0.0137850255034,1
9,Caphorn,5,internode,0.0306953869542,1
9,Caphorn,6,internode,0.124317368353,1
9,Soissons,1,blade,0.0016943977983,2
9,Soissons,1,sheath,0.000690766173459,2
9,Soissons,2,blade,0.00559169005424,2
9,Soissons,2,sheath,0.000209378909878,2
9,Soissons,3,blade,0.0269289294084,2
9,Soissons,3,sheath,0.000897719143168,2
9,Soissons,4,blade,0.133960295878,2
9,Soissons,4,internode,0.0038780400444,2
9,Soissons,4,sheath,0.0127238283584,2
9,Soissons,5,internode,0.0334272446581,2
9,Soissons,6,internode,0.121597576504,2
10,Caphorn,1,blade,0.00211596999075,1
10,Caphorn,1,sheath,0.000681974316525,1
10,Caphorn,2,blade,0.00411189982368,1
10,Caphorn,2,sheath,0.000193464440322,1
10,Caphorn,3,blade,0.0208188767113,1
10,Caphorn,3,sheath,0.00106313707031,1
10,Caphorn,4,blade,0.126543895278,1
10,Caphorn,4,internode,0.00376050052082,1
10,Caphorn,4,sheath,0.0137850255034,1
10,Caphorn,5,internode,0.0306953869542,1
10,Caphorn,6,internode,0.124317368353,1
10,Soissons,1,blade,0.0016943977983,2
10,Soissons,1,sheath,0.000690766173459,2
10,Soissons,2,blade,0.00559169005424,2
10,Soissons,2,sheath,0.000209378909878,2
10,Soissons,3,blade,0.0269289294084,2
10,Soissons,3,sheath,0.000897719143168,2
10,Soissons,4,blade,0.133960295878,2
10,Soissons,4,internode,0.0038780400444,2
10,Soissons,4,sheath,0.0127238283584,2
10,Soissons,5,internode,0.0334272446581,2
10,Soissons,6,internode,0.121597576504,2
11,Caphorn,1,blade,0.00211596999075,1
11,Caphorn,1,sheath,0.000681974316525,1
11,Caphorn,2,blade,0.00411189982368,1
11,Caphorn,2,sheath,0.000193464440322,1
11,Caphorn,3,blade,0.0208188767113,1
11,Caphorn,3,sheath,0.00106313707031,1
11,Caphorn,4,blade,0.126543895278,1
11,Caphorn,4,internode,0.00376050052082,1
11,Caphorn,4,sheath,0.0137850255034,1
11,Caphorn,5,internode,0.0306953869542,1
11,Caphorn,6,internode,0.124317368353,1
11,Soissons,1,blade,0.0016943977983,2
11,Soissons,1,sheath,0.000690766173459,2
11,Soissons,2,blade,0.00559169005424,2
11,Soissons,2,sheath,0.000209378909878,2
11,Soissons,3,blade,0.0269289294084,2
11,Soissons,3,sheath,0.000897719143168,2
11,Soissons,4,blade,0.133960295878,2
11,Soissons,4,internode,0.0038780400444,2
11,Soissons,4,sheath,0.0127238283584,2
11,Soissons,5,internode,0.0334272446581,2
11,Soissons,6,internode,0.121597576504,2
12,Caphorn,1,blade,0.00211596999075,1
12,Caphorn,1,sheath,0.000681974316525,1
12,Caphorn,2,blade,0.00411189982368,1
12,Caphorn,2,sheath,0.000193464440322,1
12,Caphorn,3,blade,0.0208188767113,1
12,Caphorn,3,sheath,0.00106313707031,1
12,Caphorn,4,blade,0.126543895278,1
12,Caphorn,4,internode,0.00376050052082,1
12,Caphorn,4,sheath,0.0137850255034,1
12,Caphorn,5,internode,0.0306953869542,1
12,Caphorn,6,internode,0.124317368353,1
12,Soissons,1,blade,0.0016943977983,2
12,Soissons,1,sheath,0.000690766173459,2
12,Soissons,2,blade,0.00559169005424,2
12,Soissons,2,sheath,0.000209378909878,2
12,Soissons,3,blade,0.0269289294084,2
12,Soissons,3,sheath,0.000897719143168,2
12,Soissons,4,blade,0.133960295878,2
12,Soissons,4,internode,0.0038780400444,2
12,Soissons,4,sheath,0.0127238283584,2
12,Soissons,5,internode,0.0334272446581,2
12,Soissons,6,internode,0.121597576504,2
13,Caphorn,1,blade,0.00211596999075,1
13,Caphorn,1,sheath,0.000681974316525,1
13,Caphorn,2,blade,0.00411189982368,1
13,Caphorn,2,sheath,0.000193464440322,1
13,Caphorn,3,blade,0.0208188767113,1
13,Caphorn,3,sheath,0.00106313707031,1
13,Caphorn,4,blade,0.126543895278,1
13,Caphorn,4,internode,0.00376050052082,1
13,Caphorn,4,sheath,0.0137850255034,1
13,Caphorn,5,internode,0.0306953869542,1
13,Caphorn,6,internode,0.124317368353,1
13,Soissons,1,blade,0.0016943977983,2
13,Soissons,1,sheath,0.000690766173459,2
13,Soissons,2,blade,0.00559169005424,2
13,Soissons,2,sheath,0.000209378909878,2
13,Soissons,3,blade,0.0269289294084,2
13,Soissons,3,sheath,0.000897719143168,2
13,Soissons,4,blade,0.133960295878,2
13,Soissons,4,internode,0.0038780400444,2
13,Soissons,4,sheath,0.0127238283584,2
13,Soissons,5,internode,0.0334272446581,2
13,Soissons,6,internode,0.121597576504,2
14,Caphorn,1,blade,0.00211596999075,1
14,Caphorn,1,sheath,0.000681974316525,1
14,Caphorn,2,blade,0.00411189982368,1
14,Caphorn,2,sheath,0.000193464440322,1
14,Caphorn,3,blade,0.0208188767113,1
14,Caphorn,3,sheath,0.00106313707031,1
14,Caphorn,4,blade,0.126543895278,1
14,Caphorn,4,internode,0.00376050052082,1
14,Caphorn,4,sheath,0.0137850255034,1
14,Caphorn,5,internode,0.0306953869542,1
14,Caphorn,6,internode,0.124317368353,1
14,Soissons,1,blade,0.0016943977983,2
14,Soissons,1,sheath,0.000690766173459,2
14,Soissons,2,blade,0.00559169005424,2
14,Soissons,2,sheath,0.000209378909878,2
14,Soissons,3,blade,0.0269289294084,2
14,Soissons,3,sheath,0.000897719143168,2
14,Soissons,4,blade,0.133960295878,2
14,Soissons,4,internode,0.0038780400444,2
14,Soissons,4,sheath,0.0127238283584,2
14,Soissons,5,internode,0.0334272446581,2
14,Soissons,6,internode,0.121597576504,2
15,Caphorn,1,blade,0.00211596999075,1
15,Caphorn,1,sheath,0.000681974316525,1
15,Caphorn,2,blade,0.00411189982368,1
15,Caphorn,2,sheath,0.000193464440322,1
15,Caphorn,3,blade,0.0208188767113,1
15,Caphorn,3,sheath,0.00106313707031,1
15,Caphorn,4,blade,0.126543895278,1
15,Caphorn,4,internode,0.00376050052082,1
15,Caphorn,4,sheath,0.0137850255034,1
15,Caphorn,5,internode,0.0306953869542,1
15,Caphorn,6,internode,0.124317368353,1
15,Soissons,1,blade,0.0016943977983,2
15,Soissons,1,sheath,0.000690766173459,2
15,Soissons,2,blade,0.00559169005424,2
15,Soissons,2,sheath,0.000209378909878,2
15,Soissons,3,blade,0.0269289294084,2
15,Soissons,3,sheath,0.000897719143168,2
15,Soissons,4,blade,0.133960295878,2
15,Soissons,4,internode,0.0038780400444,2
15,Soissons,4,sheath,0.0127238283584,2
15,Soissons,5,internode,0.0334272446581,2
15,Soissons,6,internode,0.121597576504,2
16,Caphorn,1,blade,0.00211596999075,1
16,Caphorn,1,sheath,0.000681974316525,1
16,Caphorn,2,blade,0.00411189982368,1
16,Caphorn,2,sheath,0.000193464440322,1
16,Caphorn,3,blade,0.0208188767113,1
16,Caphorn,3,sheath,0.00106313707031,1
16,Caphorn,4,blade,0.126543895278,1
16,Caphorn,4,internode,0.00376050052082,1
16,Caphorn,4,sheath,0.0137850255034,1
16,Caphorn,5,internode,0.0306953869542,1
16,Caphorn,6,internode,0.124317368353,1
16,Soissons,1,blade,0.0016943977983,2
16,Soissons,1,sheath,0.000690766173459,2
16,Soissons,2,blade,0.00559169005424,2
16,Soissons,2,sheath,0.000209378909878,2
16,Soissons,3,blade,0.0269289294084,2
16,Soissons,3,sheath,0.000897719143168,2
16,Soissons,4,blade,0.133960295878,2
16,Soissons,4,internode,0.0038780400444,2
16,Soissons,4,sheath,0.0127238283584,2
16,Soissons,5,internode,0.0334272446581,2
16,Soissons,6,internode,0.121597576504,2
17,Caphorn,1,blade,0.00211596999075,1
17,Caphorn,1,sheath,0.000681974316525,1
17,Caphorn,2,blade,0.00411189982368,1
17,Caphorn,2,sheath,0.000193464440322,1
17,Caphorn,3,blade,0.0208188767113,1
17,Caphorn,3,sheath,0.00106313707031,1
17,Caphorn,4,blade,0.126543895278,1
17,Caphorn,4,internode,0.00376050052082,1
17,Caphorn,4,sheath,0.0137850255034,1
17,Caphorn,5,internode,0.0306953869542,1
17,Caphorn,6,internode,0.124317368353,1
17,Soissons,1,blade,0.0016943977983,2
17,Soissons,1,sheath,0.000690766173459,2
17,Soissons,2,blade,0.00559169005424,2
17,Soissons,2,sheath,0.000209378909878,2
17,Soissons,3,blade,0.0269289294084,2
17,Soissons,3,sheath,0.000897719143168,2
17,Soissons,4,blade,0.133960295878,2
17,Soissons,4,internode,0.0038780400444,2
17,Soissons,4,sheath,0.0127238283584,2
17,Soissons,5,internode,0.0334272446581,2
17,Soissons,6,internode,0.121597576504,2
18,Caphorn,1,blade,0.00211596999075,1
18,Caphorn,1,sheath,0.000681974316525,1
18,Caphorn,2,blade,0.00411189982368,1
18,Caphorn,2,sheath,0.000193464440322,1
18,Caphorn,3,blade,0.0208188767113,1
18,Caphorn,3,sheath,0.00106313707031,1
18,Caphorn,4,blade,0.126543895278,1
18,Caphorn,4,internode,0.00376050052082,1
18,Caphorn,4,sheath,0.0137850255034,1
18,Caphorn,5,internode,0.0306953869542,1
18,Caphorn,6,internode,0.124317368353,1
18,Soissons,1,blade,0.0016943977983,2
18,Soissons,1,sheath,0.000690766173459,2
18,Soissons,2,blade,0.00559169005424,2
18,Soissons,2,sheath,0.000209378909878,2
18,Soissons,3,blade,0.0269289294084,2
18,Soissons,3,sheath,0.000897719143168,2
18,Soissons,4,blade,0.133960295878,2
18,Soissons,4,internode,0.0038780400444,2
18,Soissons,4,sheath,0.0127238283584,2
18,Soissons,5,internode,0.0334272446581,2
18,Soissons,6,internode,0.121597576504,2
19,Caphorn,1,blade,0.00211596999075,1
19,Caphorn,1,sheath,0.000681974316525,1
19,Caphorn,2,blade,0.00411189982368,1
19,Caphorn,2,sheath,0.000193464440322,1
19,Caphorn,3,blade,0.0208188767113,1
19,Caphorn,3,sheath,0.00106313707031,1
19,Caphorn,4,blade,0.126543895278,1
19,Caphorn,4,internode,0.00376050052082,1
19,Caphorn,4,sheath,0.0137850255034,1
19,Caphorn,5,internode,0.0306953869542,1
19,Caphorn,6,internode,0.124317368353,1
19,Soissons,1,blade,0.0016943977983,2
19,Soissons,1,sheath,0.000690766173459,2
19,Soissons,2,blade,0.00559169005424,2
19,Soissons,2,sheath,0.000209378909878,2
19,Soissons,3,blade,0.0269289294084,2
19,Soissons,3,sheath,0.000897719143168,2
19,Soissons,4,blade,0.133960295878,2
19,Soissons,4,internode,0.0038780400444,2
19,Soissons,4,sheath,0.0127238283584,2
19,Soissons,5,internode,0.0334272446581,2
19,Soissons,6,internode,0.121597576504,2
20,Caphorn,1,blade,0.0,1
20,Caphorn,1,sheath,0.0,1
20,Caphorn,2,blade,0.0,1
20,Caphorn,2,sheath,0.0,1
20,Caphorn,3,blade,0.0,1
20,Caphorn,3,sheath,0.0,1
20,Caphorn,4,blade,0.0,1
20,Caphorn,4,internode,0.0,1
20,Caphorn,4,sheath,0.0,1
20,Caphorn,5,internode,0.0,1
20,Caphorn,6,internode,0.0,1
20,Soissons,1,blade,0.0,2
20,Soissons,1,sheath,0.0,2
20,Soissons,2,blade,0.0,2
20,Soissons,2,sheath,0.0,2
20,Soissons,3,blade,0.0,2
20,Soissons,3,sheath,0.0,2
20,Soissons,4,blade,0.0,2
20,Soissons,4,internode,0.0,2
20,Soissons,4,sheath,0.0,2
20,Soissons,5,internode,0.0,2
20,Soissons,6,internode,0.0,2
21,Caphorn,1,blade,0.0,1
21,Caphorn,1,sheath,0.0,1
21,Caphorn,2,blade,0.0,1
21,Caphorn,2,sheath,0.0,1
21,Caphorn,3,blade,0.0,1
21,Caphorn,3,sheath,0.0,1
21,Caphorn,4,blade,0.0,1
21,Caphorn,4,internode,0.0,1
21,Caphorn,4,sheath,0.0,1
21,Caphorn,5,internode,0.0,1
21,Caphorn,6,internode,0.0,1
21,Soissons,1,blade,0.0,2
21,Soissons,1,sheath,0.0,2
21,Soissons,2,blade,0.0,2
21,Soissons,2,sheath,0.0,2
21,Soissons,3,blade,0.0,2
21,Soissons,3,sheath,0.0,2
21,Soissons,4,blade,0.0,2
21,Soissons,4,internode,0.0,2
21,Soissons,4,sheath,0.0,2
21,Soissons,5,internode,0.0,2
21,Soissons,6,internode,0.0,2
22,Caphorn,1,blade,0.0,1
22,Caphorn,1,sheath,0.0,1
22,Caphorn,2,blade,0.0,1
22,Caphorn,2,sheath,0.0,1
22,Caphorn,3,blade,0.0,1
22,Caphorn,3,sheath,0.0,1
22,Caphorn,4,blade,0.0,1
22,Caphorn,4,internode,0.0,1
22,Caphorn,4,sheath,0.0,1
22,Caphorn,5,internode,0.0,1
22,Caphorn,6,internode,0.0,1
22,Soissons,1,blade,0.0,2
22,Soissons,1,sheath,0.0,2
22,Soissons,2,blade,0.0,2
22,Soissons,2,sheath,0.0,2
22,Soissons,3,blade,0.0,2
22,Soissons,3,sheath,0.0,2
22,Soissons,4,blade,0.0,2
22,Soissons,4,internode,0.0,2
22,Soissons,4,sheath,0.0,2
22,Soissons,5,internode,0.0,2
22,Soissons,6,internode,0.0,2
23,Caphorn,1,blade,0.0,1
23,Caphorn,1,sheath,0.0,1
23,Caphorn,2,blade,0.0,1
23,Caphorn,2,sheath,0.0,1
23,Caphorn,3,blade,0.0,1
23,Caphorn,3,sheath,0.0,1
23,Caphorn,4,blade,0.0,1
23,Caphorn,4,internode,0.0,1
23,Caphorn,4,sheath,0.0,1
23,Caphorn,5,internode,0.0,1
23,Caphorn,6,internode,0.0,1
23,Soissons,1,blade,0.0,2
23,Soissons,1,sheath,0.0,2
23,Soissons,2,blade,0.0,2
23,Soissons,2,sheath,0.0,2
23,Soissons,3,blade,0.0,2
23,Soissons,3,sheath,0.0,2
23,Soissons,4,blade,0.0,2
23,Soissons,4,internode,0.0,2
23,Soissons,4,sheath,0.0,2
23,Soissons,5,internode,0.0,2
23,Soissons,6,internode,0.0,2
24,Caphorn,1,blade,0.0,1
24,Caphorn,1,sheath,0.0,1
24,Caphorn,2,blade,0.0,1
24,Caphorn,2,sheath,0.0,1
24,Caphorn,3,blade,0.0,1
24,Caphorn,3,sheath,0.0,1
24,Caphorn,4,blade,0.0,1
24,Caphorn,4,internode,0.0,1
24,Caphorn,4,sheath,0.0,1
24,Caphorn,5,internode,0.0,1
24,Caphorn,6,internode,0.0,1
24,Soissons,1,blade,0.0,2
24,Soissons,1,sheath,0.0,2
24,Soissons,2,blade,0.0,2
24,Soissons,2,sheath,0.0,2
24,Soissons,3,blade,0.0,2
24,Soissons,3,sheath,0.0,2
24,Soissons,4,blade,0.0,2
24,Soissons,4,internode,0.0,2
24,Soissons,4,sheath,0.0,2
24,Soissons,5,internode,0.0,2
24,Soissons,6,internode,0.0,2
25,Caphorn,1,blade,0.0,1
25,Caphorn,1,sheath,0.0,1
25,Caphorn,2,blade,0.0,1
25,Caphorn,2,sheath,0.0,1
25,Caphorn,3,blade,0.0,1
25,Caphorn,3,sheath,0.0,1
25,Caphorn,4,blade,0.0,1
25,Caphorn,4,internode,0.0,1
25,Caphorn,4,sheath,0.0,1
25,Caphorn,5,internode,0.0,1
25,Caphorn,6,internode,0.0,1
25,Soissons,1,blade,0.0,2
25,Soissons,1,sheath,0.0,2
25,Soissons,2,blade,0.0,2
25,Soissons,2,sheath,0.0,2
25,Soissons,3,blade,0.0,2
25,Soissons,3,sheath,0.0,2
25,Soissons,4,blade,0.0,2
25,Soissons,4,internode,0.0,2
25,Soissons,4,sheath,0.0,2
25,Soissons,5,internode,0.0,2
25,Soissons,6,internode,0.0,2
26,Caphorn,1,blade,0.0,1
26,Caphorn,1,sheath,0.0,1
26,Caphorn,2,blade,0.0,1
26,Caphorn,2,sheath,0.0,1
26,Caphorn,3,blade,0.0,1
26,Caphorn,3,sheath,0.0,1
26,Caphorn,4,blade,0.0,1
26,Caphorn,4,internode,0.0,1
26,Caphorn,4,sheath,0.0,1
26,Caphorn,5,internode,0.0,1
26,Caphorn,6,internode,0.0,1
26,Soissons,1,blade,0.0,2
26,Soissons,1,sheath,0.0,2
26,Soissons,2,blade,0.0,2
26,Soissons,2,sheath,0.0,2
26,Soissons,3,blade,0.0,2
26,Soissons,3,sheath,0.0,2
26,Soissons,4,blade,0.0,2
26,Soissons,4,internode,0.0,2
26,Soissons,4,sheath,0.0,2
26,Soissons,5,internode,0.0,2
26,Soissons,6,internode,0.0,2
27,Caphorn,1,blade,0.0,1
27,Caphorn,1,sheath,0.0,1
27,Caphorn,2,blade,0.0,1
27,Caphorn,2,sheath,0.0,1
27,Caphorn,3,blade,0.0,1
27,Caphorn,3,sheath,0.0,1
27,Caphorn,4,blade,0.0,1
27,Caphorn,4,internode,0.0,1
27,Caphorn,4,sheath,0.0,1
27,Caphorn,5,internode,0.0,1
27,Caphorn,6,internode,0.0,1
27,Soissons,1,blade,0.0,2
27,Soissons,1,sheath,0.0,2
27,Soissons,2,blade,0.0,2
27,Soissons,2,sheath,0.0,2
27,Soissons,3,blade,0.0,2
27,Soissons,3,sheath,0.0,2
27,Soissons,4,blade,0.0,2
27,Soissons,4,internode,0.0,2
27,Soissons,4,sheath,0.0,2
27,Soissons,5,internode,0.0,2
27,Soissons,6,internode,0.0,2
28,Caphorn,1,blade,0.0,1
28,Caphorn,1,sheath,0.0,1
28,Caphorn,2,blade,0.0,1
28,Caphorn,2,sheath,0.0,1
28,Caphorn,3,blade,0.0,1
28,Caphorn,3,sheath,0.0,1
28,Caphorn,4,blade,0.0,1
28,Caphorn,4,internode,0.0,1
28,Caphorn,4,sheath,0.0,1
28,Caphorn,5,internode,0.0,1
28,Caphorn,6,internode,0.0,1
28,Soissons,1,blade,0.0,2
28,Soissons,1,sheath,0.0,2
28,Soissons,2,blade,0.0,2
28,Soissons,2,sheath,0.0,2
28,Soissons,3,blade,0.0,2
28,Soissons,3,sheath,0.0,2
28,Soissons,4,blade,0.0,2
28,Soissons,4,internode,0.0,2
28,Soissons,4,sheath,0.0,2
28,Soissons,5,internode,0.0,2
28,Soissons,6,internode,0.0,2
29,Caphorn,1,blade,0.00211596999075,1
29,Caphorn,1,sheath,0.000681974316525,1
29,Caphorn,2,blade,0.00411189982368,1
29,Caphorn,2,sheath,0.000193464440322,1
29,Caphorn,3,blade,0.0208188767113,1
29,Caphorn,3,sheath,0.00106313707031,1
29,Caphorn,4,blade,0.126543895278,1
29,Caphorn,4,internode,0.00376050052082,1
29,Caphorn,4,sheath,0.0137850255034,1
29,Caphorn,5,internode,0.0306953869542,1
29,Caphorn,6,internode,0.124317368353,1
29,Soissons,1,blade,0.0016943977983,2
29,Soissons,1,sheath,0.000690766173459,2
29,Soissons,2,blade,0.00559169005424,2
29,Soissons,2,sheath,0.000209378909878,2
29,Soissons,3,blade,0.0269289294084,2
29,Soissons,3,sheath,0.000897719143168,2
29,Soissons,4,blade,0.133960295878,2
29,Soissons,4,internode,0.0038780400444,2
29,Soissons,4,sheath,0.0127238283584,2
29,Soissons,5,internode,0.0334272446581,2
29,Soissons,6,internode,0.121597576504,2
30,Caphorn,1,blade,0.00211596999075,1
30,Caphorn,1,sheath,0.000681974316525,1
30,Caphorn,2,blade,0.00411189982368,1
30,Caphorn,2,sheath,0.000193464440322,1
30,Caphorn,3,blade,0.0208188767113,1
30,Caphorn,3,sheath,0.00106313707031,1
30,Caphorn,4,blade,0.126543895278,1
