t,species,metamer,organ,Eabs_diffuse,Eabs_direct
198,Caphorn,4,sheath,0.087963329,0.048433635
198,Caphorn,5,internode,0.117905025,0.132254314
198,Caphorn,6,internode,0.264067376,0.622803066
198,Soissons,1,blade,0.072611566,0.007788305
198,Soissons,1,sheath,0.032613275,0.001553768
198,Soissons,2,blade,0.116501113,0.015651626
198,Soissons,2,sheath,0.029266887,0.004259274
198,Soissons,3,blade,0.198794675,0.057601258
198,Soissons,3,sheath,0.044053435,0.010250893
198,Soissons,4,blade,0.374763977,0.305590262
198,Soissons,4,internode,0.056313026,0.017803428
198,Soissons,4,sheath,0.088679393,0.057198955
198,Soissons,5,internode,0.13387267,0.158879093
198,Soissons,6,internode,0.266855008,0.610574805
199,Caphorn,1,blade,0.073853653,0.035098418
199,Caphorn,1,sheath,0.031099698,0.014658201
199,Caphorn,2,blade,0.098464093,0.065910623
199,Caphorn,2,sheath,0.028427148,0.017007276
199,Caphorn,3,blade,0.16399339,0.154947313
199,Caphorn,3,sheath,0.043191565,0.03444176
199,Caphorn,4,blade,0.34013048,0.470613217
199,Caphorn,4,internode,0.051950171,0.044521701
199,Caphorn,4,sheath,0.087963329,0.10362587
199,Caphorn,5,internode,0.117905025,0.154082647
199,Caphorn,6,internode,0.264067376,0.458889324
199,Soissons,1,blade,0.072611566,0.034162631
199,Soissons,1,sheath,0.032613275,0.012942207
199,Soissons,2,blade,0.116501113,0.057469847
199,Soissons,2,sheath,0.029266887,0.01914193
199,Soissons,3,blade,0.198794675,0.124707054
199,Soissons,3,sheath,0.044053435,0.034925309
199,Soissons,4,blade,0.374763977,0.341258279
199,Soissons,4,internode,0.056313026,0.061663509
199,Soissons,4,sheath,0.088679393,0.107020951
199,Soissons,5,internode,0.13387267,0.199075714
199,Soissons,6,internode,0.266855008,0.455906701
200,Caphorn,1,blade,0.073853653,0.060844318
200,Caphorn,1,sheath,0.031099698,0.030127695
200,Caphorn,2,blade,0.098464093,0.09509483
200,Caphorn,2,sheath,0.028427148,0.033230442
200,Caphorn,3,blade,0.16399339,0.186263885
200,Caphorn,3,sheath,0.043191565,0.047882777
200,Caphorn,4,blade,0.34013048,0.42275519
200,Caphorn,4,internode,0.051950171,0.071665767
200,Caphorn,4,sheath,0.087963329,0.11704771
200,Caphorn,5,internode,0.117905025,0.168413704
200,Caphorn,6,internode,0.264067376,0.347152036
200,Soissons,1,blade,0.072611566,0.059879024
200,Soissons,1,sheath,0.032613275,0.029104956
200,Soissons,2,blade,0.116501113,0.086802715
200,Soissons,2,sheath,0.029266887,0.034014262
200,Soissons,3,blade,0.198794675,0.164421816
200,Soissons,3,sheath,0.044053435,0.045158488
200,Soissons,4,blade,0.374763977,0.360437324
200,Soissons,4,internode,0.056313026,0.073148161
200,Soissons,4,sheath,0.088679393,0.115594499
200,Soissons,5,internode,0.13387267,0.178290216
200,Soissons,6,internode,0.266855008,0.350748019
201,Caphorn,1,blade,0.073853653,0.088476948
201,Caphorn,1,sheath,0.031099698,0.038374295
201,Caphorn,2,blade,0.098464093,0.11215625
201,Caphorn,2,sheath,0.028427148,0.040315831
201,Caphorn,3,blade,0.16399339,0.202706052
201,Caphorn,3,sheath,0.043191565,0.05582702
201,Caphorn,4,blade,0.34013048,0.36828992
201,Caphorn,4,internode,0.051950171,0.073256688
201,Caphorn,4,sheath,0.087963329,0.110344395
201,Caphorn,5,internode,0.117905025,0.154368899
201,Caphorn,6,internode,0.264067376,0.251781641
201,Soissons,1,blade,0.072611566,0.081782244
201,Soissons,1,sheath,0.032613275,0.035149488
201,Soissons,2,blade,0.116501113,0.107769907
201,Soissons,2,sheath,0.029266887,0.041179394
201,Soissons,3,blade,0.198794675,0.196688181
201,Soissons,3,sheath,0.044053435,0.05754814
201,Soissons,4,blade,0.374763977,0.38275184
201,Soissons,4,internode,0.056313026,0.071327247
201,Soissons,4,sheath,0.088679393,0.10660582
201,Soissons,5,internode,0.13387267,0.180636544
201,Soissons,6,internode,0.266855008,0.256623689
202,Caphorn,1,blade,0.073853653,0.10453651
202,Caphorn,1,sheath,0.031099698,0.0440008
202,Caphorn,2,blade,0.098464093,0.12471679
202,Caphorn,2,sheath,0.028427148,0.040480481
202,Caphorn,3,blade,0.16399339,0.191020133
202,Caphorn,3,sheath,0.043191565,0.064519416
202,Caphorn,4,blade,0.34013048,0.288431334
202,Caphorn,4,internode,0.051950171,0.045124812
202,Caphorn,4,sheath,0.087963329,0.116188987
202,Caphorn,5,internode,0.117905025,0.120899425
202,Caphorn,6,internode,0.264067376,0.189491664
202,Soissons,1,blade,0.072611566,0.090948951
202,Soissons,1,sheath,0.032613275,0.040282443
202,Soissons,2,blade,0.116501113,0.153565825
202,Soissons,2,sheath,0.029266887,0.038627505
202,Soissons,3,blade,0.198794675,0.211487461
202,Soissons,3,sheath,0.044053435,0.065982331
202,Soissons,4,blade,0.374763977,0.389812759
202,Soissons,4,internode,0.056313026,0.042232668
202,Soissons,4,sheath,0.088679393,0.105131139
202,Soissons,5,internode,0.13387267,0.139003897
202,Soissons,6,internode,0.266855008,0.189554624
203,Caphorn,1,blade,0.073853653,0.101094798
203,Caphorn,1,sheath,0.031099698,0.027386105
203,Caphorn,2,blade,0.098464093,0.143391215
203,Caphorn,2,sheath,0.028427148,0.037596079
203,Caphorn,3,blade,0.16399339,0.186317601
203,Caphorn,3,sheath,0.043191565,0.068851353
203,Caphorn,4,blade,0.34013048,0.231363598
203,Caphorn,4,internode,0.051950171,0.069628334
203,Caphorn,4,sheath,0.087963329,0.093330975
203,Caphorn,5,internode,0.117905025,0.079911942
203,Caphorn,6,internode,0.264067376,0.148397128
203,Soissons,1,blade,0.072611566,0.094382076
203,Soissons,1,sheath,0.032613275,0.033211245
203,Soissons,2,blade,0.116501113,0.168999038
203,Soissons,2,sheath,0.029266887,0.038185195
203,Soissons,3,blade,0.198794675,0.259733665
203,Soissons,3,sheath,0.044053435,0.072288888
203,Soissons,4,blade,0.374763977,0.372825079
203,Soissons,4,internode,0.056313026,0.075741621
203,Soissons,4,sheath,0.088679393,0.090380754
203,Soissons,5,internode,0.13387267,0.091706796
203,Soissons,6,internode,0.266855008,0.147779516
204,Caphorn,1,blade,0.073853653,0.070800197
204,Caphorn,1,sheath,0.031099698,0.00952657
204,Caphorn,2,blade,0.098464093,0.074903527
204,Caphorn,2,sheath,0.028427148,0.009611984
204,Caphorn,3,blade,0.16399339,0.143843751
204,Caphorn,3,sheath,0.043191565,0.015801086
204,Caphorn,4,blade,0.34013048,0.204951471
204,Caphorn,4,internode,0.051950171,0.021762314
204,Caphorn,4,sheath,0.087963329,0.039358119
204,Caphorn,5,internode,0.117905025,0.052202682
204,Caphorn,6,internode,0.264067376,0.132868275
204,Soissons,1,blade,0.072611566,0.061526999
204,Soissons,1,sheath,0.032613275,0.00875894
204,Soissons,2,blade,0.116501113,0.147805952
204,Soissons,2,sheath,0.029266887,0.009539511
204,Soissons,3,blade,0.198794675,0.234697767
204,Soissons,3,sheath,0.044053435,0.015903662
204,Soissons,4,blade,0.374763977,0.369113548
204,Soissons,4,internode,0.056313026,0.021079458
204,Soissons,4,sheath,0.088679393,0.035678521
204,Soissons,5,internode,0.13387267,0.061743183
204,Soissons,6,internode,0.266855008,0.133199903
205,Caphorn,1,blade,0.073853653,0.096117427
205,Caphorn,1,sheath,0.031099698,0.032513547
205,Caphorn,2,blade,0.098464093,0.134261047
205,Caphorn,2,sheath,0.028427148,0.040061186
205,Caphorn,3,blade,0.16399339,0.187496004
205,Caphorn,3,sheath,0.043191565,0.071854499
205,Caphorn,4,blade,0.34013048,0.232295929
205,Caphorn,4,internode,0.051950171,0.07478557
205,Caphorn,4,sheath,0.087963329,0.097131806
205,Caphorn,5,internode,0.117905025,0.081722571
205,Caphorn,6,internode,0.264067376,0.150615904
205,Soissons,1,blade,0.072611566,0.095568748
205,Soissons,1,sheath,0.032613275,0.028291478
205,Soissons,2,blade,0.116501113,0.173516819
205,Soissons,2,sheath,0.029266887,0.033407775
205,Soissons,3,blade,0.198794675,0.260787513
205,Soissons,3,sheath,0.044053435,0.067932615
205,Soissons,4,blade,0.374763977,0.377597815
205,Soissons,4,internode,0.056313026,0.074995308
205,Soissons,4,sheath,0.088679393,0.088784773
205,Soissons,5,internode,0.13387267,0.081654435
205,Soissons,6,internode,0.266855008,0.14790415
206,Caphorn,1,blade,0.073853653,0.08725637
206,Caphorn,1,sheath,0.031099698,0.043212647
206,Caphorn,2,blade,0.098464093,0.118154283
206,Caphorn,2,sheath,0.028427148,0.03793491
206,Caphorn,3,blade,0.16399339,0.172535582
206,Caphorn,3,sheath,0.043191565,0.064878241
206,Caphorn,4,blade,0.34013048,0.289671173
206,Caphorn,4,internode,0.051950171,0.04995425
206,Caphorn,4,sheath,0.087963329,0.111359644
206,Caphorn,5,internode,0.117905025,0.123733696
206,Caphorn,6,internode,0.264067376,0.190991574
206,Soissons,1,blade,0.072611566,0.098462307
206,Soissons,1,sheath,0.032613275,0.043245595
206,Soissons,2,blade,0.116501113,0.151341867
206,Soissons,2,sheath,0.029266887,0.042129512
206,Soissons,3,blade,0.198794675,0.215566216
206,Soissons,3,sheath,0.044053435,0.069818767
206,Soissons,4,blade,0.374763977,0.393122378
206,Soissons,4,internode,0.056313026,0.053179863
206,Soissons,4,sheath,0.088679393,0.108469158
206,Soissons,5,internode,0.13387267,0.13649456
206,Soissons,6,internode,0.266855008,0.189148232
207,Caphorn,1,blade,0.073853653,0.078266687
207,Caphorn,1,sheath,0.031099698,0.034359593
207,Caphorn,2,blade,0.098464093,0.106130235
207,Caphorn,2,sheath,0.028427148,0.038547509
207,Caphorn,3,blade,0.16399339,0.178586401
207,Caphorn,3,sheath,0.043191565,0.058883212
207,Caphorn,4,blade,0.34013048,0.366819532
207,Caphorn,4,internode,0.051950171,0.062516703
207,Caphorn,4,sheath,0.087963329,0.112815449
207,Caphorn,5,internode,0.117905025,0.170696092
207,Caphorn,6,internode,0.264067376,0.257645435
207,Soissons,1,blade,0.072611566,0.076610113
207,Soissons,1,sheath,0.032613275,0.039436711
207,Soissons,2,blade,0.116501113,0.126416332
207,Soissons,2,sheath,0.029266887,0.037704724
207,Soissons,3,blade,0.198794675,0.201506445
207,Soissons,3,sheath,0.044053435,0.062418535
207,Soissons,4,blade,0.374763977,0.386248124
207,Soissons,4,internode,0.056313026,0.076372154
207,Soissons,4,sheath,0.088679393,0.111290968
207,Soissons,5,internode,0.13387267,0.181487604
207,Soissons,6,internode,0.266855008,0.255193995
208,Caphorn,1,blade,0.073853653,0.061630718
208,Caphorn,1,sheath,0.031099698,0.033573872
208,Caphorn,2,blade,0.098464093,0.09287061
208,Caphorn,2,sheath,0.028427148,0.034279926
208,Caphorn,3,blade,0.16399339,0.179591088
208,Caphorn,3,sheath,0.043191565,0.046210824
208,Caphorn,4,blade,0.34013048,0.421942811
208,Caphorn,4,internode,0.051950171,0.074606551
208,Caphorn,4,sheath,0.087963329,0.117862135
208,Caphorn,5,internode,0.117905025,0.162737265
208,Caphorn,6,internode,0.264067376,0.351654626
208,Soissons,1,blade,0.072611566,0.05374994
208,Soissons,1,sheath,0.032613275,0.027564357
208,Soissons,2,blade,0.116501113,0.085802006
208,Soissons,2,sheath,0.029266887,0.028267541
208,Soissons,3,blade,0.198794675,0.163394729
208,Soissons,3,sheath,0.044053435,0.048264072
208,Soissons,4,blade,0.374763977,0.362650339
208,Soissons,4,internode,0.056313026,0.073259722
208,Soissons,4,sheath,0.088679393,0.11142204
208,Soissons,5,internode,0.13387267,0.178407445
208,Soissons,6,internode,0.266855008,0.347880637
209,Caphorn,1,blade,0.073853653,0.031675688
209,Caphorn,1,sheath,0.031099698,0.015686016
209,Caphorn,2,blade,0.098464093,0.066496914
209,Caphorn,2,sheath,0.028427148,0.017543738
209,Caphorn,3,blade,0.16399339,0.150722091
209,Caphorn,3,sheath,0.043191565,0.03260092
209,Caphorn,4,blade,0.34013048,0.497551549
209,Caphorn,4,internode,0.051950171,0.043920496
209,Caphorn,4,sheath,0.087963329,0.106491813
209,Caphorn,5,internode,0.117905025,0.168374564
209,Caphorn,6,internode,0.264067376,0.458801769
209,Soissons,1,blade,0.072611566,0.034445355
209,Soissons,1,sheath,0.032613275,0.010092541
209,Soissons,2,blade,0.116501113,0.054129774
209,Soissons,2,sheath,0.029266887,0.017858456
209,Soissons,3,blade,0.198794675,0.119871826
209,Soissons,3,sheath,0.044053435,0.02823609
209,Soissons,4,blade,0.374763977,0.341102669
209,Soissons,4,internode,0.056313026,0.037708817
209,Soissons,4,sheath,0.088679393,0.096453541
209,Soissons,5,internode,0.13387267,0.182547061
209,Soissons,6,internode,0.266855008,0.455711864
210,Caphorn,1,blade,0.073853653,0.007890137
210,Caphorn,1,sheath,0.031099698,0.00202543
210,Caphorn,2,blade,0.098464093,0.024656843
210,Caphorn,2,sheath,0.028427148,0.00495725
210,Caphorn,3,blade,0.16399339,0.088867516
210,Caphorn,3,sheath,0.043191565,0.010720971
210,Caphorn,4,blade,0.34013048,0.539514157
210,Caphorn,4,internode,0.051950171,0.01305134
210,Caphorn,4,sheath,0.087963329,0.054678897
210,Caphorn,5,internode,0.117905025,0.126531434
210,Caphorn,6,internode,0.264067376,0.594800107
210,Soissons,1,blade,0.072611566,0.006633134
210,Soissons,1,sheath,0.032613275,0.002741846
210,Soissons,2,blade,0.116501113,0.017180238
210,Soissons,2,sheath,0.029266887,0.004560326
210,Soissons,3,blade,0.198794675,0.055256762
210,Soissons,3,sheath,0.044053435,0.009298921
210,Soissons,4,blade,0.374763977,0.303885286
210,Soissons,4,internode,0.056313026,0.018308987
210,Soissons,4,sheath,0.088679393,0.062865406
210,Soissons,5,internode,0.13387267,0.150700164
210,Soissons,6,internode,0.266855008,0.611203202
211,Caphorn,1,blade,0.073853653,5.69E-05
211,Caphorn,1,sheath,0.031099698,0
211,Caphorn,2,blade,0.098464093,0.00056347
211,Caphorn,2,sheath,0.028427148,0
211,Caphorn,3,blade,0.16399339,0.007739878
211,Caphorn,3,sheath,0.043191565,4.31E-05
211,Caphorn,4,blade,0.34013048,0.434450332
211,Caphorn,4,internode,0.051950171,0.001176978
211,Caphorn,4,sheath,0.087963329,0.006209345
211,Caphorn,5,internode,0.117905025,0.041400391
211,Caphorn,6,internode,0.264067376,0.820896763
211,Soissons,1,blade,0.072611566,8.05E-05
211,Soissons,1,sheath,0.032613275,0
211,Soissons,2,blade,0.116501113,1.60E-05
211,Soissons,2,sheath,0.029266887,0
211,Soissons,3,blade,0.198794675,0.005011061
211,Soissons,3,sheath,0.044053435,0
211,Soissons,4,blade,0.374763977,0.207661508
211,Soissons,4,internode,0.056313026,0.001173456
211,Soissons,4,sheath,0.088679393,0.007509043
211,Soissons,5,internode,0.13387267,0.038519863
211,Soissons,6,internode,0.266855008,0.789625411
212,Caphorn,1,blade,0,0
212,Caphorn,1,sheath,0,0
212,Caphorn,2,blade,0,0
212,Caphorn,2,sheath,0,0
212,Caphorn,3,blade,0,0
212,Caphorn,3,sheath,0,0
212,Caphorn,4,blade,0,0
212,Caphorn,4,internode,0,0
212,Caphorn,4,sheath,0,0
212,Caphorn,5,internode,0,0
212,Caphorn,6,internode,0,0
212,Soissons,1,blade,0,0
212,Soissons,1,sheath,0,0
212,Soissons,2,blade,0,0
212,Soissons,2,sheath,0,0
212,Soissons,3,blade,0,0
212,Soissons,3,sheath,0,0
212,Soissons,4,blade,0,0
212,Soissons,4,internode,0,0
212,Soissons,4,sheath,0,0
212,Soissons,5,internode,0,0
212,Soissons,6,internode,0,0
213,Caphorn,1,blade,0,0
213,Caphorn,1,sheath,0,0
213,Caphorn,2,blade,0,0
213,Caphorn,2,sheath,0,0
213,Caphorn,3,blade,0,0
213,Caphorn,3,sheath,0,0
213,Caphorn,4,blade,0,0
213,Caphorn,4,internode,0,0
213,Caphorn,4,sheath,0,0
213,Caphorn,5,internode,0,0
213,Caphorn,6,internode,0,0
213,Soissons,1,blade,0,0
213,Soissons,1,sheath,0,0
213,Soissons,2,blade,0,0
213,Soissons,2,sheath,0,0
213,Soissons,3,blade,0,0
213,Soissons,3,sheath,0,0
213,Soissons,4,blade,0,0
213,Soissons,4,internode,0,0
213,Soissons,4,sheath,0,0
213,Soissons,5,internode,0,0
213,Soissons,6,internode,0,0
214,Caphorn,1,blade,0,0
214,Caphorn,1,sheath,0,0
214,Caphorn,2,blade,0,0
214,Caphorn,2,sheath,0,0
214,Caphorn,3,blade,0,0
214,Caphorn,3,sheath,0,0
214,Caphorn,4,blade,0,0
214,Caphorn,4,internode,0,0
214,Caphorn,4,sheath,0,0
214,Caphorn,5,internode,0,0
214,Caphorn,6,internode,0,0
214,Soissons,1,blade,0,0
214,Soissons,1,sheath,0,0
214,Soissons,2,blade,0,0
214,Soissons,2,sheath,0,0
214,Soissons,3,blade,0,0
214,Soissons,3,sheath,0,0
214,Soissons,4,blade,0,0
214,Soissons,4,internode,0,0
214,Soissons,4,sheath,0,0
214,Soissons,5,internode,0,0
214,Soissons,6,internode,0,0
215,Caphorn,1,blade,0,0
215,Caphorn,1,sheath,0,0
215,Caphorn,2,blade,0,0
215,Caphorn,2,sheath,0,0
215,Caphorn,3,blade,0,0
215,Caphorn,3,sheath,0,0
215,Caphorn,4,blade,0,0
215,Caphorn,4,internode,0,0
215,Caphorn,4,sheath,0,0
215,Caphorn,5,internode,0,0
215,Caphorn,6,internode,0,0
215,Soissons,1,blade,0,0
215,Soissons,1,sheath,0,0
215,Soissons,2,blade,0,0
215,Soissons,2,sheath,0,0
215,Soissons,3,blade,0,0
215,Soissons,3,sheath,0,0
215,Soissons,4,blade,0,0
215,Soissons,4,internode,0,0
215,Soissons,4,sheath,0,0
215,Soissons,5,internode,0,0
215,Soissons,6,internode,0,0
216,Caphorn,1,blade,0,0
216,Caphorn,1,sheath,0,0
216,Caphorn,2,blade,0,0
216,Caphorn,2,sheath,0,0
216,Caphorn,3,blade,0,0
216,Caphorn,3,sheath,0,0
216,Caphorn,4,blade,0,0
216,Caphorn,4,internode,0,0
216,Caphorn,4,sheath,0,0
216,Caphorn,5,internode,0,0
216,Caphorn,6,internode,0,0
216,Soissons,1,blade,0,0
216,Soissons,1,sheath,0,0
216,Soissons,2,blade,0,0
216,Soissons,2,sheath,0,0
216,Soissons,3,blade,0,0
216,Soissons,3,sheath,0,0
216,Soissons,4,blade,0,0
216,Soissons,4,internode,0,0
216,Soissons,4,sheath,0,0
216,Soissons,5,internode,0,0
216,Soissons,6,internode,0,0
217,Caphorn,1,blade,0,0
217,Caphorn,1,sheath,0,0
217,Caphorn,2,blade,0,0
217,Caphorn,2,sheath,0,0
217,Caphorn,3,blade,0,0
217,Caphorn,3,sheath,0,0
217,Caphorn,4,blade,0,0
217,Caphorn,4,internode,0,0
217,Caphorn,4,sheath,0,0
217,Caphorn,5,internode,0,0
217,Caphorn,6,internode,0,0
217,Soissons,1,blade,0,0
217,Soissons,1,sheath,0,0
217,Soissons,2,blade,0,0
217,Soissons,2,sheath,0,0
217,Soissons,3,blade,0,0
217,Soissons,3,sheath,0,0
217,Soissons,4,blade,0,0
217,Soissons,4,internode,0,0
217,Soissons,4,sheath,0,0
217,Soissons,5,internode,0,0
217,Soissons,6,internode,0,0
218,Caphorn,1,blade,0,0
218,Caphorn,1,sheath,0,0
218,Caphorn,2,blade,0,0
218,Caphorn,2,sheath,0,0
218,Caphorn,3,blade,0,0
218,Caphorn,3,sheath,0,0
218,Caphorn,4,blade,0,0
218,Caphorn,4,internode,0,0
218,Caphorn,4,sheath,0,0
218,Caphorn,5,internode,0,0
218,Caphorn,6,internode,0,0
218,Soissons,1,blade,0,0
218,Soissons,1,sheath,0,0
218,Soissons,2,blade,0,0
218,Soissons,2,sheath,0,0
218,Soissons,3,blade,0,0
218,Soissons,3,sheath,0,0
218,Soissons,4,blade,0,0
218,Soissons,4,internode,0,0
218,Soissons,4,sheath,0,0
218,Soissons,5,internode,0,0
218,Soissons,6,internode,0,0
219,Caphorn,1,blade,0,0
219,Caphorn,1,sheath,0,0
219,Caphorn,2,blade,0,0
219,Caphorn,2,sheath,0,0
219,Caphorn,3,blade,0,0
219,Caphorn,3,sheath,0,0
219,Caphorn,4,blade,0,0
219,Caphorn,4,internode,0,0
219,Caphorn,4,sheath,0,0
219,Caphorn,5,internode,0,0
219,Caphorn,6,internode,0,0
219,Soissons,1,blade,0,0
219,Soissons,1,sheath,0,0
219,Soissons,2,blade,0,0
219,Soissons,2,sheath,0,0
219,Soissons,3,blade,0,0
219,Soissons,3,sheath,0,0
219,Soissons,4,blade,0,0
219,Soissons,4,internode,0,0
219,Soissons,4,sheath,0,0
219,Soissons,5,internode,0,0
219,Soissons,6,internode,0,0
220,Caphorn,1,blade,0,0
220,Caphorn,1,sheath,0,0
220,Caphorn,2,blade,0,0
220,Caphorn,2,sheath,0,0
220,Caphorn,3,blade,0,0
220,Caphorn,3,sheath,0,0
220,Caphorn,4,blade,0,0
220,Caphorn,4,internode,0,0
220,Caphorn,4,sheath,0,0
220,Caphorn,5,internode,0,0
220,Caphorn,6,internode,0,0
220,Soissons,1,blade,0,0
220,Soissons,1,sheath,0,0
220,Soissons,2,blade,0,0
220,Soissons,2,sheath,0,0
220,Soissons,3,blade,0,0
220,Soissons,3,sheath,0,0
220,Soissons,4,blade,0,0
220,Soissons,4,internode,0,0
220,Soissons,4,sheath,0,0
220,Soissons,5,internode,0,0
220,Soissons,6,internode,0,0
221,Caphorn,1,blade,0.073853653,1.16E-05
221,Caphorn,1,sheath,0.031099698,0
221,Caphorn,2,blade,0.098464093,0.000391199
221,Caphorn,2,sheath,0.028427148,0
221,Caphorn,3,blade,0.16399339,0.007682745
221,Caphorn,3,sheath,0.043191565,0.000132477
221,Caphorn,4,blade,0.34013048,0.387452156
221,Caphorn,4,internode,0.051950171,0.000430507
221,Caphorn,4,sheath,0.087963329,0.009750016
221,Caphorn,5,internode,0.117905025,0.056656639
221,Caphorn,6,internode,0.264067376,0.814833808
221,Soissons,1,blade,0.072611566,6.95E-05
221,Soissons,1,sheath,0.032613275,0
221,Soissons,2,blade,0.116501113,0.000569289
221,Soissons,2,sheath,0.029266887,0
221,Soissons,3,blade,0.198794675,0.004603688
221,Soissons,3,sheath,0.044053435,0
221,Soissons,4,blade,0.374763977,0.221872605
221,Soissons,4,internode,0.056313026,0.003746543
221,Soissons,4,sheath,0.088679393,0.004239516
221,Soissons,5,internode,0.13387267,0.03773087
221,Soissons,6,internode,0.266855008,0.827588909
222,Caphorn,1,blade,0.073853653,0.006562188
222,Caphorn,1,sheath,0.031099698,0.001377501
222,Caphorn,2,blade,0.098464093,0.027344186
222,Caphorn,2,sheath,0.028427148,0.004926864
222,Caphorn,3,blade,0.16399339,0.078565229
222,Caphorn,3,sheath,0.043191565,0.011524673
222,Caphorn,4,blade,0.34013048,0.514062623
222,Caphorn,4,internode,0.051950171,0.019419461
222,Caphorn,4,sheath,0.087963329,0.051992835
222,Caphorn,5,internode,0.117905025,0.14615651
222,Caphorn,6,internode,0.264067376,0.621312676
222,Soissons,1,blade,0.072611566,0.005823459
222,Soissons,1,sheath,0.032613275,0.002321154
222,Soissons,2,blade,0.116501113,0.015127299
222,Soissons,2,sheath,0.029266887,0.005552538
222,Soissons,3,blade,0.198794675,0.057273826
222,Soissons,3,sheath,0.044053435,0.009959198
222,Soissons,4,blade,0.374763977,0.308922731
222,Soissons,4,internode,0.056313026,0.019647834
222,Soissons,4,sheath,0.088679393,0.058198191
222,Soissons,5,internode,0.13387267,0.151632101
222,Soissons,6,internode,0.266855008,0.607800052
223,Caphorn,1,blade,0.073853653,0.035143991
223,Caphorn,1,sheath,0.031099698,0.015498876
223,Caphorn,2,blade,0.098464093,0.065929628
223,Caphorn,2,sheath,0.028427148,0.017586901
223,Caphorn,3,blade,0.16399339,0.15512691
223,Caphorn,3,sheath,0.043191565,0.034682892
223,Caphorn,4,blade,0.34013048,0.470329952
223,Caphorn,4,internode,0.051950171,0.047213744
223,Caphorn,4,sheath,0.087963329,0.102713788
223,Caphorn,5,internode,0.117905025,0.152908512
223,Caphorn,6,internode,0.264067376,0.458095809
223,Soissons,1,blade,0.072611566,0.033770993
223,Soissons,1,sheath,0.032613275,0.01208102
223,Soissons,2,blade,0.116501113,0.057561535
223,Soissons,2,sheath,0.029266887,0.020418204
223,Soissons,3,blade,0.198794675,0.125618742
223,Soissons,3,sheath,0.044053435,0.035228406
223,Soissons,4,blade,0.374763977,0.341109606
223,Soissons,4,internode,0.056313026,0.059387174
223,Soissons,4,sheath,0.088679393,0.106636458
223,Soissons,5,internode,0.13387267,0.1952657
223,Soissons,6,internode,0.266855008,0.455449643
224,Caphorn,1,blade,0.073853653,0.061861415
224,Caphorn,1,sheath,0.031099698,0.031236689
224,Caphorn,2,blade,0.098464093,0.094580665
224,Caphorn,2,sheath,0.028427148,0.034585744
224,Caphorn,3,blade,0.16399339,0.187038068
224,Caphorn,3,sheath,0.043191565,0.048249678
224,Caphorn,4,blade,0.34013048,0.423029381
224,Caphorn,4,internode,0.051950171,0.071042631
224,Caphorn,4,sheath,0.087963329,0.11669119
224,Caphorn,5,internode,0.117905025,0.163917817
224,Caphorn,6,internode,0.264067376,0.346521197
224,Soissons,1,blade,0.072611566,0.060127519
224,Soissons,1,sheath,0.032613275,0.02873574
224,Soissons,2,blade,0.116501113,0.087259629
224,Soissons,2,sheath,0.029266887,0.032131718
224,Soissons,3,blade,0.198794675,0.165405823
224,Soissons,3,sheath,0.044053435,0.043711634
224,Soissons,4,blade,0.374763977,0.361445381
224,Soissons,4,internode,0.056313026,0.072193321
224,Soissons,4,sheath,0.088679393,0.115600458
224,Soissons,5,internode,0.13387267,0.176567845
224,Soissons,6,internode,0.266855008,0.350465221
225,Caphorn,1,blade,0.073853653,0.088725257
225,Caphorn,1,sheath,0.031099698,0.042223163
225,Caphorn,2,blade,0.098464093,0.112239501
225,Caphorn,2,sheath,0.028427148,0.040267386
225,Caphorn,3,blade,0.16399339,0.202421958
225,Caphorn,3,sheath,0.043191565,0.055334193
225,Caphorn,4,blade,0.34013048,0.367608628
225,Caphorn,4,internode,0.051950171,0.069682836
225,Caphorn,4,sheath,0.087963329,0.110435885
225,Caphorn,5,internode,0.117905025,0.15735943
225,Caphorn,6,internode,0.264067376,0.251335017
225,Soissons,1,blade,0.072611566,0.082368878
225,Soissons,1,sheath,0.032613275,0.035177636
225,Soissons,2,blade,0.116501113,0.106775816
225,Soissons,2,sheath,0.029266887,0.038593076
225,Soissons,3,blade,0.198794675,0.195352202
225,Soissons,3,sheath,0.044053435,0.058141247
225,Soissons,4,blade,0.374763977,0.382290625
225,Soissons,4,internode,0.056313026,0.073429332
225,Soissons,4,sheath,0.088679393,0.106366423
225,Soissons,5,internode,0.13387267,0.17735239
225,Soissons,6,internode,0.266855008,0.256188717
226,Caphorn,1,blade,0.073853653,0.103847862
226,Caphorn,1,sheath,0.031099698,0.041046706
226,Caphorn,2,blade,0.098464093,0.12456032
226,Caphorn,2,sheath,0.028427148,0.041828674
226,Caphorn,3,blade,0.16399339,0.191016556
226,Caphorn,3,sheath,0.043191565,0.064664515
226,Caphorn,4,blade,0.34013048,0.287637287
226,Caphorn,4,internode,0.051950171,0.043765366
226,Caphorn,4,sheath,0.087963329,0.118172695
226,Caphorn,5,internode,0.117905025,0.120703271
226,Caphorn,6,internode,0.264067376,0.188871996
226,Soissons,1,blade,0.072611566,0.090941537
226,Soissons,1,sheath,0.032613275,0.040302667
226,Soissons,2,blade,0.116501113,0.152580485
226,Soissons,2,sheath,0.029266887,0.037150929
226,Soissons,3,blade,0.198794675,0.21161392
226,Soissons,3,sheath,0.044053435,0.064193218
226,Soissons,4,blade,0.374763977,0.389210594
226,Soissons,4,internode,0.056313026,0.042247013
