t,species,metamer,organ,Eabs
325,Caphorn,1,blade,0.011908449
325,Caphorn,1,sheath,0.004855355
325,Caphorn,2,blade,0.017198719
325,Caphorn,2,sheath,0.002165976
325,Caphorn,3,blade,0.048405249
325,Caphorn,3,sheath,0.00612734
325,Caphorn,4,blade,0.151492197
325,Caphorn,4,internode,0.011737101
325,Caphorn,4,sheath,0.03116017
325,Caphorn,5,internode,0.039086207
325,Caphorn,6,internode,0.14268521
326,Caphorn,1,blade,0.011908449
326,Caphorn,1,sheath,0.004855355
326,Caphorn,2,blade,0.017198719
326,Caphorn,2,sheath,0.002165976
326,Caphorn,3,blade,0.048405249
326,Caphorn,3,sheath,0.00612734
326,Caphorn,4,blade,0.151492197
326,Caphorn,4,internode,0.011737101
326,Caphorn,4,sheath,0.03116017
326,Caphorn,5,internode,0.039086207
326,Caphorn,6,internode,0.14268521
327,Caphorn,1,blade,0.011908449
327,Caphorn,1,sheath,0.004855355
327,Caphorn,2,blade,0.017198719
327,Caphorn,2,sheath,0.002165976
327,Caphorn,3,blade,0.048405249
327,Caphorn,3,sheath,0.00612734
327,Caphorn,4,blade,0.151492197
327,Caphorn,4,internode,0.011737101
327,Caphorn,4,sheath,0.03116017
327,Caphorn,5,internode,0.039086207
327,Caphorn,6,internode,0.14268521
328,Caphorn,1,blade,0.011908449
328,Caphorn,1,sheath,0.004855355
328,Caphorn,2,blade,0.017198719
328,Caphorn,2,sheath,0.002165976
328,Caphorn,3,blade,0.048405249
328,Caphorn,3,sheath,0.00612734
328,Caphorn,4,blade,0.151492197
328,Caphorn,4,internode,0.011737101
328,Caphorn,4,sheath,0.03116017
328,Caphorn,5,internode,0.039086207
328,Caphorn,6,internode,0.14268521
329,Caphorn,1,blade,0.011908449
329,Caphorn,1,sheath,0.004855355
329,Caphorn,2,blade,0.017198719
329,Caphorn,2,sheath,0.002165976
329,Caphorn,3,blade,0.048405249
329,Caphorn,3,sheath,0.00612734
329,Caphorn,4,blade,0.151492197
329,Caphorn,4,internode,0.011737101
329,Caphorn,4,sheath,0.03116017
329,Caphorn,5,internode,0.039086207
329,Caphorn,6,internode,0.14268521
330,Caphorn,1,blade,0.011908449
330,Caphorn,1,sheath,0.004855355
330,Caphorn,2,blade,0.017198719
330,Caphorn,2,sheath,0.002165976
330,Caphorn,3,blade,0.048405249
330,Caphorn,3,sheath,0.00612734
330,Caphorn,4,blade,0.151492197
330,Caphorn,4,internode,0.011737101
330,Caphorn,4,sheath,0.03116017
330,Caphorn,5,internode,0.039086207
330,Caphorn,6,internode,0.14268521
331,Caphorn,1,blade,0.011908449
331,Caphorn,1,sheath,0.004855355
331,Caphorn,2,blade,0.017198719
331,Caphorn,2,sheath,0.002165976
331,Caphorn,3,blade,0.048405249
331,Caphorn,3,sheath,0.00612734
331,Caphorn,4,blade,0.151492197
331,Caphorn,4,internode,0.011737101
331,Caphorn,4,sheath,0.03116017
331,Caphorn,5,internode,0.039086207
331,Caphorn,6,internode,0.14268521
332,Caphorn,1,blade,0
332,Caphorn,1,sheath,0
332,Caphorn,2,blade,0
332,Caphorn,2,sheath,0
332,Caphorn,3,blade,0
332,Caphorn,3,sheath,0
332,Caphorn,4,blade,0
332,Caphorn,4,internode,0
332,Caphorn,4,sheath,0
332,Caphorn,5,internode,0
332,Caphorn,6,internode,0
333,Caphorn,1,blade,0
333,Caphorn,1,sheath,0
333,Caphorn,2,blade,0
333,Caphorn,2,sheath,0
333,Caphorn,3,blade,0
333,Caphorn,3,sheath,0
333,Caphorn,4,blade,0
333,Caphorn,4,internode,0
333,Caphorn,4,sheath,0
333,Caphorn,5,internode,0
333,Caphorn,6,internode,0
334,Caphorn,1,blade,0
334,Caphorn,1,sheath,0
334,Caphorn,2,blade,0
334,Caphorn,2,sheath,0
334,Caphorn,3,blade,0
334,Caphorn,3,sheath,0
334,Caphorn,4,blade,0
334,Caphorn,4,internode,0
334,Caphorn,4,sheath,0
334,Caphorn,5,internode,0
334,Caphorn,6,internode,0
335,Caphorn,1,blade,0
335,Caphorn,1,sheath,0
335,Caphorn,2,blade,0
335,Caphorn,2,sheath,0
335,Caphorn,3,blade,0
335,Caphorn,3,sheath,0
335,Caphorn,4,blade,0
335,Caphorn,4,internode,0
335,Caphorn,4,sheath,0
335,Caphorn,5,internode,0
335,Caphorn,6,internode,0
336,Caphorn,1,blade,0
336,Caphorn,1,sheath,0
336,Caphorn,2,blade,0
336,Caphorn,2,sheath,0
336,Caphorn,3,blade,0
336,Caphorn,3,sheath,0
336,Caphorn,4,blade,0
336,Caphorn,4,internode,0
336,Caphorn,4,sheath,0
336,Caphorn,5,internode,0
336,Caphorn,6,internode,0
337,Caphorn,1,blade,0
337,Caphorn,1,sheath,0
337,Caphorn,2,blade,0
337,Caphorn,2,sheath,0
337,Caphorn,3,blade,0
337,Caphorn,3,sheath,0
337,Caphorn,4,blade,0
337,Caphorn,4,internode,0
337,Caphorn,4,sheath,0
337,Caphorn,5,internode,0
337,Caphorn,6,internode,0
338,Caphorn,1,blade,0
338,Caphorn,1,sheath,0
338,Caphorn,2,blade,0
338,Caphorn,2,sheath,0
338,Caphorn,3,blade,0
338,Caphorn,3,sheath,0
338,Caphorn,4,blade,0
338,Caphorn,4,internode,0
338,Caphorn,4,sheath,0
338,Caphorn,5,internode,0
338,Caphorn,6,internode,0
339,Caphorn,1,blade,0
339,Caphorn,1,sheath,0
339,Caphorn,2,blade,0
339,Caphorn,2,sheath,0
339,Caphorn,3,blade,0
339,Caphorn,3,sheath,0
339,Caphorn,4,blade,0
339,Caphorn,4,internode,0
339,Caphorn,4,sheath,0
339,Caphorn,5,internode,0
339,Caphorn,6,internode,0
340,Caphorn,1,blade,0
340,Caphorn,1,sheath,0
340,Caphorn,2,blade,0
340,Caphorn,2,sheath,0
340,Caphorn,3,blade,0
340,Caphorn,3,sheath,0
340,Caphorn,4,blade,0
340,Caphorn,4,internode,0
340,Caphorn,4,sheath,0
340,Caphorn,5,internode,0
340,Caphorn,6,internode,0
341,Caphorn,1,blade,0.011908449
341,Caphorn,1,sheath,0.004855355
341,Caphorn,2,blade,0.017198719
341,Caphorn,2,sheath,0.002165976
341,Caphorn,3,blade,0.048405249
341,Caphorn,3,sheath,0.00612734
341,Caphorn,4,blade,0.151492197
341,Caphorn,4,internode,0.011737101
341,Caphorn,4,sheath,0.03116017
341,Caphorn,5,internode,0.039086207
341,Caphorn,6,internode,0.14268521
342,Caphorn,1,blade,0.011908449
342,Caphorn,1,sheath,0.004855355
342,Caphorn,2,blade,0.017198719
342,Caphorn,2,sheath,0.002165976
342,Caphorn,3,blade,0.048405249
342,Caphorn,3,sheath,0.00612734
342,Caphorn,4,blade,0.151492197
342,Caphorn,4,internode,0.011737101
342,Caphorn,4,sheath,0.03116017
342,Caphorn,5,internode,0.039086207
342,Caphorn,6,internode,0.14268521
343,Caphorn,1,blade,0.011908449
343,Caphorn,1,sheath,0.004855355
343,Caphorn,2,blade,0.017198719
343,Caphorn,2,sheath,0.002165976
343,Caphorn,3,blade,0.048405249
343,Caphorn,3,sheath,0.00612734
343,Caphorn,4,blade,0.151492197
343,Caphorn,4,internode,0.011737101
343,Caphorn,4,sheath,0.03116017
343,Caphorn,5,internode,0.039086207
343,Caphorn,6,internode,0.14268521
344,Caphorn,1,blade,0.011908449
344,Caphorn,1,sheath,0.004855355
344,Caphorn,2,blade,0.017198719
344,Caphorn,2,sheath,0.002165976
344,Caphorn,3,blade,0.048405249
344,Caphorn,3,sheath,0.00612734
344,Caphorn,4,blade,0.151492197
344,Caphorn,4,internode,0.011737101
344,Caphorn,4,sheath,0.03116017
344,Caphorn,5,internode,0.039086207
344,Caphorn,6,internode,0.14268521
345,Caphorn,1,blade,0.011908449
345,Caphorn,1,sheath,0.004855355
345,Caphorn,2,blade,0.017198719
345,Caphorn,2,sheath,0.002165976
345,Caphorn,3,blade,0.048405249
345,Caphorn,3,sheath,0.00612734
345,Caphorn,4,blade,0.151492197
345,Caphorn,4,internode,0.011737101
345,Caphorn,4,sheath,0.03116017
345,Caphorn,5,internode,0.039086207
345,Caphorn,6,internode,0.14268521
346,Caphorn,1,blade,0.011908449
346,Caphorn,1,sheath,0.004855355
346,Caphorn,2,blade,0.017198719
346,Caphorn,2,sheath,0.002165976
346,Caphorn,3,blade,0.048405249
346,Caphorn,3,sheath,0.00612734
346,Caphorn,4,blade,0.151492197
346,Caphorn,4,internode,0.011737101
346,Caphorn,4,sheath,0.03116017
346,Caphorn,5,internode,0.039086207
346,Caphorn,6,internode,0.14268521
347,Caphorn,1,blade,0.011908449
347,Caphorn,1,sheath,0.004855355
347,Caphorn,2,blade,0.017198719
347,Caphorn,2,sheath,0.002165976
347,Caphorn,3,blade,0.048405249
347,Caphorn,3,sheath,0.00612734
347,Caphorn,4,blade,0.151492197
347,Caphorn,4,internode,0.011737101
347,Caphorn,4,sheath,0.03116017
347,Caphorn,5,internode,0.039086207
347,Caphorn,6,internode,0.14268521
348,Caphorn,1,blade,0.011908449
348,Caphorn,1,sheath,0.004855355
348,Caphorn,2,blade,0.017198719
348,Caphorn,2,sheath,0.002165976
348,Caphorn,3,blade,0.048405249
348,Caphorn,3,sheath,0.00612734
348,Caphorn,4,blade,0.151492197
348,Caphorn,4,internode,0.011737101
348,Caphorn,4,sheath,0.03116017
348,Caphorn,5,internode,0.039086207
348,Caphorn,6,internode,0.14268521
349,Caphorn,1,blade,0.011908449
349,Caphorn,1,sheath,0.004855355
349,Caphorn,2,blade,0.017198719
349,Caphorn,2,sheath,0.002165976
349,Caphorn,3,blade,0.048405249
349,Caphorn,3,sheath,0.00612734
349,Caphorn,4,blade,0.151492197
349,Caphorn,4,internode,0.011737101
349,Caphorn,4,sheath,0.03116017
349,Caphorn,5,internode,0.039086207
349,Caphorn,6,internode,0.14268521
350,Caphorn,1,blade,0.011908449
350,Caphorn,1,sheath,0.004855355
350,Caphorn,2,blade,0.017198719
350,Caphorn,2,sheath,0.002165976
350,Caphorn,3,blade,0.048405249
350,Caphorn,3,sheath,0.00612734
350,Caphorn,4,blade,0.151492197
350,Caphorn,4,internode,0.011737101
350,Caphorn,4,sheath,0.03116017
350,Caphorn,5,internode,0.039086207
350,Caphorn,6,internode,0.14268521
351,Caphorn,1,blade,0.011908449
351,Caphorn,1,sheath,0.004855355
351,Caphorn,2,blade,0.017198719
351,Caphorn,2,sheath,0.002165976
351,Caphorn,3,blade,0.048405249
351,Caphorn,3,sheath,0.00612734
351,Caphorn,4,blade,0.151492197
351,Caphorn,4,internode,0.011737101
351,Caphorn,4,sheath,0.03116017
351,Caphorn,5,internode,0.039086207
351,Caphorn,6,internode,0.14268521
352,Caphorn,1,blade,0.011908449
352,Caphorn,1,sheath,0.004855355
352,Caphorn,2,blade,0.017198719
352,Caphorn,2,sheath,0.002165976
352,Caphorn,3,blade,0.048405249
352,Caphorn,3,sheath,0.00612734
352,Caphorn,4,blade,0.151492197
352,Caphorn,4,internode,0.011737101
352,Caphorn,4,sheath,0.03116017
352,Caphorn,5,internode,0.039086207
352,Caphorn,6,internode,0.14268521
353,Caphorn,1,blade,0.011908449
353,Caphorn,1,sheath,0.004855355
353,Caphorn,2,blade,0.017198719
353,Caphorn,2,sheath,0.002165976
353,Caphorn,3,blade,0.048405249
353,Caphorn,3,sheath,0.00612734
353,Caphorn,4,blade,0.151492197
353,Caphorn,4,internode,0.011737101
353,Caphorn,4,sheath,0.03116017
353,Caphorn,5,internode,0.039086207
353,Caphorn,6,internode,0.14268521
354,Caphorn,1,blade,0.011908449
354,Caphorn,1,sheath,0.004855355
354,Caphorn,2,blade,0.017198719
354,Caphorn,2,sheath,0.002165976
354,Caphorn,3,blade,0.048405249
354,Caphorn,3,sheath,0.00612734
354,Caphorn,4,blade,0.151492197
354,Caphorn,4,internode,0.011737101
354,Caphorn,4,sheath,0.03116017
354,Caphorn,5,internode,0.039086207
354,Caphorn,6,internode,0.14268521
355,Caphorn,1,blade,0.011908449
355,Caphorn,1,sheath,0.004855355
355,Caphorn,2,blade,0.017198719
355,Caphorn,2,sheath,0.002165976
355,Caphorn,3,blade,0.048405249
355,Caphorn,3,sheath,0.00612734
355,Caphorn,4,blade,0.151492197
355,Caphorn,4,internode,0.011737101
355,Caphorn,4,sheath,0.03116017
355,Caphorn,5,internode,0.039086207
355,Caphorn,6,internode,0.14268521
356,Caphorn,1,blade,0
356,Caphorn,1,sheath,0
356,Caphorn,2,blade,0
356,Caphorn,2,sheath,0
356,Caphorn,3,blade,0
356,Caphorn,3,sheath,0
356,Caphorn,4,blade,0
356,Caphorn,4,internode,0
356,Caphorn,4,sheath,0
356,Caphorn,5,internode,0
356,Caphorn,6,internode,0
357,Caphorn,1,blade,0
357,Caphorn,1,sheath,0
357,Caphorn,2,blade,0
357,Caphorn,2,sheath,0
357,Caphorn,3,blade,0
357,Caphorn,3,sheath,0
357,Caphorn,4,blade,0
357,Caphorn,4,internode,0
357,Caphorn,4,sheath,0
357,Caphorn,5,internode,0
357,Caphorn,6,internode,0
358,Caphorn,1,blade,0
358,Caphorn,1,sheath,0
358,Caphorn,2,blade,0
358,Caphorn,2,sheath,0
358,Caphorn,3,blade,0
358,Caphorn,3,sheath,0
358,Caphorn,4,blade,0
358,Caphorn,4,internode,0
358,Caphorn,4,sheath,0
358,Caphorn,5,internode,0
358,Caphorn,6,internode,0
359,Caphorn,1,blade,0
359,Caphorn,1,sheath,0
359,Caphorn,2,blade,0
359,Caphorn,2,sheath,0
359,Caphorn,3,blade,0
359,Caphorn,3,sheath,0
359,Caphorn,4,blade,0
359,Caphorn,4,internode,0
359,Caphorn,4,sheath,0
359,Caphorn,5,internode,0
359,Caphorn,6,internode,0
360,Caphorn,1,blade,0
360,Caphorn,1,sheath,0
360,Caphorn,2,blade,0
360,Caphorn,2,sheath,0
360,Caphorn,3,blade,0
360,Caphorn,3,sheath,0
360,Caphorn,4,blade,0
360,Caphorn,4,internode,0
360,Caphorn,4,sheath,0
360,Caphorn,5,internode,0
360,Caphorn,6,internode,0
361,Caphorn,1,blade,0
361,Caphorn,1,sheath,0
361,Caphorn,2,blade,0
361,Caphorn,2,sheath,0
361,Caphorn,3,blade,0
361,Caphorn,3,sheath,0
361,Caphorn,4,blade,0
361,Caphorn,4,internode,0
361,Caphorn,4,sheath,0
361,Caphorn,5,internode,0
361,Caphorn,6,internode,0
362,Caphorn,1,blade,0
362,Caphorn,1,sheath,0
362,Caphorn,2,blade,0
362,Caphorn,2,sheath,0
362,Caphorn,3,blade,0
362,Caphorn,3,sheath,0
362,Caphorn,4,blade,0
362,Caphorn,4,internode,0
362,Caphorn,4,sheath,0
362,Caphorn,5,internode,0
362,Caphorn,6,internode,0
363,Caphorn,1,blade,0
363,Caphorn,1,sheath,0
363,Caphorn,2,blade,0
363,Caphorn,2,sheath,0
363,Caphorn,3,blade,0
363,Caphorn,3,sheath,0
363,Caphorn,4,blade,0
363,Caphorn,4,internode,0
363,Caphorn,4,sheath,0
363,Caphorn,5,internode,0
363,Caphorn,6,internode,0
364,Caphorn,1,blade,0
364,Caphorn,1,sheath,0
364,Caphorn,2,blade,0
364,Caphorn,2,sheath,0
364,Caphorn,3,blade,0
364,Caphorn,3,sheath,0
364,Caphorn,4,blade,0
364,Caphorn,4,internode,0
364,Caphorn,4,sheath,0
364,Caphorn,5,internode,0
364,Caphorn,6,internode,0
365,Caphorn,1,blade,0.011908449
365,Caphorn,1,sheath,0.004855355
365,Caphorn,2,blade,0.017198719
365,Caphorn,2,sheath,0.002165976
365,Caphorn,3,blade,0.048405249
365,Caphorn,3,sheath,0.00612734
365,Caphorn,4,blade,0.151492197
365,Caphorn,4,internode,0.011737101
365,Caphorn,4,sheath,0.03116017
365,Caphorn,5,internode,0.039086207
365,Caphorn,6,internode,0.14268521
366,Caphorn,1,blade,0.011908449
366,Caphorn,1,sheath,0.004855355
366,Caphorn,2,blade,0.017198719
366,Caphorn,2,sheath,0.002165976
366,Caphorn,3,blade,0.048405249
366,Caphorn,3,sheath,0.00612734
366,Caphorn,4,blade,0.151492197
366,Caphorn,4,internode,0.011737101
366,Caphorn,4,sheath,0.03116017
366,Caphorn,5,internode,0.039086207
366,Caphorn,6,internode,0.14268521
367,Caphorn,1,blade,0.011908449
367,Caphorn,1,sheath,0.004855355
367,Caphorn,2,blade,0.017198719
367,Caphorn,2,sheath,0.002165976
367,Caphorn,3,blade,0.048405249
367,Caphorn,3,sheath,0.00612734
367,Caphorn,4,blade,0.151492197
367,Caphorn,4,internode,0.011737101
367,Caphorn,4,sheath,0.03116017
367,Caphorn,5,internode,0.039086207
367,Caphorn,6,internode,0.14268521
368,Caphorn,1,blade,0.011908449
368,Caphorn,1,sheath,0.004855355
368,Caphorn,2,blade,0.017198719
368,Caphorn,2,sheath,0.002165976
368,Caphorn,3,blade,0.048405249
368,Caphorn,3,sheath,0.00612734
368,Caphorn,4,blade,0.151492197
368,Caphorn,4,internode,0.011737101
368,Caphorn,4,sheath,0.03116017
368,Caphorn,5,internode,0.039086207
368,Caphorn,6,internode,0.14268521
369,Caphorn,1,blade,0.011908449
369,Caphorn,1,sheath,0.004855355
369,Caphorn,2,blade,0.017198719
369,Caphorn,2,sheath,0.002165976
369,Caphorn,3,blade,0.048405249
369,Caphorn,3,sheath,0.00612734
369,Caphorn,4,blade,0.151492197
369,Caphorn,4,internode,0.011737101
369,Caphorn,4,sheath,0.03116017
369,Caphorn,5,internode,0.039086207
369,Caphorn,6,internode,0.14268521
370,Caphorn,1,blade,0.011908449
370,Caphorn,1,sheath,0.004855355
370,Caphorn,2,blade,0.017198719
370,Caphorn,2,sheath,0.002165976
370,Caphorn,3,blade,0.048405249
370,Caphorn,3,sheath,0.00612734
370,Caphorn,4,blade,0.151492197
370,Caphorn,4,internode,0.011737101
370,Caphorn,4,sheath,0.03116017
370,Caphorn,5,internode,0.039086207
370,Caphorn,6,internode,0.14268521
371,Caphorn,1,blade,0.011908449
371,Caphorn,1,sheath,0.004855355
371,Caphorn,2,blade,0.017198719
371,Caphorn,2,sheath,0.002165976
371,Caphorn,3,blade,0.048405249
371,Caphorn,3,sheath,0.00612734
371,Caphorn,4,blade,0.151492197
371,Caphorn,4,internode,0.011737101
371,Caphorn,4,sheath,0.03116017
371,Caphorn,5,internode,0.039086207
371,Caphorn,6,internode,0.14268521
372,Caphorn,1,blade,0.011908449
372,Caphorn,1,sheath,0.004855355
372,Caphorn,2,blade,0.017198719
372,Caphorn,2,sheath,0.002165976
372,Caphorn,3,blade,0.048405249
372,Caphorn,3,sheath,0.00612734
372,Caphorn,4,blade,0.151492197
372,Caphorn,4,internode,0.011737101
372,Caphorn,4,sheath,0.03116017
372,Caphorn,5,internode,0.039086207
372,Caphorn,6,internode,0.14268521
373,Caphorn,1,blade,0.011908449
373,Caphorn,1,sheath,0.004855355
373,Caphorn,2,blade,0.017198719
373,Caphorn,2,sheath,0.002165976
373,Caphorn,3,blade,0.048405249
373,Caphorn,3,sheath,0.00612734
373,Caphorn,4,blade,0.151492197
373,Caphorn,4,internode,0.011737101
373,Caphorn,4,sheath,0.03116017
373,Caphorn,5,internode,0.039086207
373,Caphorn,6,internode,0.14268521
374,Caphorn,1,blade,0.011908449
374,Caphorn,1,sheath,0.004855355
374,Caphorn,2,blade,0.017198719
374,Caphorn,2,sheath,0.002165976
374,Caphorn,3,blade,0.048405249
374,Caphorn,3,sheath,0.00612734
374,Caphorn,4,blade,0.151492197
374,Caphorn,4,internode,0.011737101
374,Caphorn,4,sheath,0.03116017
374,Caphorn,5,internode,0.039086207
374,Caphorn,6,internode,0.14268521
375,Caphorn,1,blade,0.011908449
375,Caphorn,1,sheath,0.004855355
375,Caphorn,2,blade,0.017198719
375,Caphorn,2,sheath,0.002165976
375,Caphorn,3,blade,0.048405249
375,Caphorn,3,sheath,0.00612734
375,Caphorn,4,blade,0.151492197
375,Caphorn,4,internode,0.011737101
375,Caphorn,4,sheath,0.03116017
375,Caphorn,5,internode,0.039086207
375,Caphorn,6,internode,0.14268521
376,Caphorn,1,blade,0.011908449
376,Caphorn,1,sheath,0.004855355
376,Caphorn,2,blade,0.017198719
376,Caphorn,2,sheath,0.002165976
376,Caphorn,3,blade,0.048405249
376,Caphorn,3,sheath,0.00612734
376,Caphorn,4,blade,0.151492197
376,Caphorn,4,internode,0.011737101
376,Caphorn,4,sheath,0.03116017
376,Caphorn,5,internode,0.039086207
376,Caphorn,6,internode,0.14268521
377,Caphorn,1,blade,0.011908449
377,Caphorn,1,sheath,0.004855355
377,Caphorn,2,blade,0.017198719
377,Caphorn,2,sheath,0.002165976
377,Caphorn,3,blade,0.048405249
377,Caphorn,3,sheath,0.00612734
377,Caphorn,4,blade,0.151492197
377,Caphorn,4,internode,0.011737101
377,Caphorn,4,sheath,0.03116017
377,Caphorn,5,internode,0.039086207
377,Caphorn,6,internode,0.14268521
378,Caphorn,1,blade,0.011908449
378,Caphorn,1,sheath,0.004855355
378,Caphorn,2,blade,0.017198719
378,Caphorn,2,sheath,0.002165976
378,Caphorn,3,blade,0.048405249
378,Caphorn,3,sheath,0.00612734
378,Caphorn,4,blade,0.151492197
378,Caphorn,4,internode,0.011737101
378,Caphorn,4,sheath,0.03116017
378,Caphorn,5,internode,0.039086207
378,Caphorn,6,internode,0.14268521
379,Caphorn,1,blade,0.011908449
379,Caphorn,1,sheath,0.004855355
379,Caphorn,2,blade,0.017198719
379,Caphorn,2,sheath,0.002165976
379,Caphorn,3,blade,0.048405249
379,Caphorn,3,sheath,0.00612734
379,Caphorn,4,blade,0.151492197
379,Caphorn,4,internode,0.011737101
379,Caphorn,4,sheath,0.03116017
379,Caphorn,5,internode,0.039086207
379,Caphorn,6,internode,0.14268521
380,Caphorn,1,blade,0
380,Caphorn,1,sheath,0
380,Caphorn,2,blade,0
380,Caphorn,2,sheath,0
380,Caphorn,3,blade,0
380,Caphorn,3,sheath,0
380,Caphorn,4,blade,0
380,Caphorn,4,internode,0
380,Caphorn,4,sheath,0
380,Caphorn,5,internode,0
380,Caphorn,6,internode,0
381,Caphorn,1,blade,0
381,Caphorn,1,sheath,0
381,Caphorn,2,blade,0
381,Caphorn,2,sheath,0
381,Caphorn,3,blade,0
381,Caphorn,3,sheath,0
381,Caphorn,4,blade,0
381,Caphorn,4,internode,0
381,Caphorn,4,sheath,0
381,Caphorn,5,internode,0
381,Caphorn,6,internode,0
382,Caphorn,1,blade,0
382,Caphorn,1,sheath,0
382,Caphorn,2,blade,0
382,Caphorn,2,sheath,0
382,Caphorn,3,blade,0
382,Caphorn,3,sheath,0
382,Caphorn,4,blade,0
382,Caphorn,4,internode,0
382,Caphorn,4,sheath,0
382,Caphorn,5,internode,0
382,Caphorn,6,internode,0
383,Caphorn,1,blade,0
383,Caphorn,1,sheath,0
383,Caphorn,2,blade,0
383,Caphorn,2,sheath,0
383,Caphorn,3,blade,0
383,Caphorn,3,sheath,0
383,Caphorn,4,blade,0
383,Caphorn,4,internode,0
383,Caphorn,4,sheath,0
383,Caphorn,5,internode,0
383,Caphorn,6,internode,0
384,Caphorn,1,blade,0
384,Caphorn,1,sheath,0
384,Caphorn,2,blade,0
384,Caphorn,2,sheath,0
384,Caphorn,3,blade,0
384,Caphorn,3,sheath,0
384,Caphorn,4,blade,0
384,Caphorn,4,internode,0
384,Caphorn,4,sheath,0
384,Caphorn,5,internode,0
384,Caphorn,6,internode,0
385,Caphorn,1,blade,0
385,Caphorn,1,sheath,0
385,Caphorn,2,blade,0
385,Caphorn,2,sheath,0
385,Caphorn,3,blade,0
385,Caphorn,3,sheath,0
385,Caphorn,4,blade,0
385,Caphorn,4,internode,0
385,Caphorn,4,sheath,0
385,Caphorn,5,internode,0
385,Caphorn,6,internode,0
386,Caphorn,1,blade,0
386,Caphorn,1,sheath,0
386,Caphorn,2,blade,0
386,Caphorn,2,sheath,0
386,Caphorn,3,blade,0
386,Caphorn,3,sheath,0
386,Caphorn,4,blade,0
386,Caphorn,4,internode,0
386,Caphorn,4,sheath,0
386,Caphorn,5,internode,0
386,Caphorn,6,internode,0
387,Caphorn,1,blade,0
387,Caphorn,1,sheath,0
387,Caphorn,2,blade,0
387,Caphorn,2,sheath,0
387,Caphorn,3,blade,0
387,Caphorn,3,sheath,0
387,Caphorn,4,blade,0
387,Caphorn,4,internode,0
387,Caphorn,4,sheath,0
387,Caphorn,5,internode,0
387,Caphorn,6,internode,0
388,Caphorn,1,blade,0
388,Caphorn,1,sheath,0
388,Caphorn,2,blade,0
388,Caphorn,2,sheath,0
388,Caphorn,3,blade,0
388,Caphorn,3,sheath,0
388,Caphorn,4,blade,0
388,Caphorn,4,internode,0
388,Caphorn,4,sheath,0
388,Caphorn,5,internode,0
388,Caphorn,6,internode,0
389,Caphorn,1,blade,0.011908449
389,Caphorn,1,sheath,0.004855355
389,Caphorn,2,blade,0.017198719
389,Caphorn,2,sheath,0.002165976
389,Caphorn,3,blade,0.048405249
389,Caphorn,3,sheath,0.00612734
389,Caphorn,4,blade,0.151492197
389,Caphorn,4,internode,0.011737101
389,Caphorn,4,sheath,0.03116017
389,Caphorn,5,internode,0.039086207
389,Caphorn,6,internode,0.14268521
390,Caphorn,1,blade,0.011908449
390,Caphorn,1,sheath,0.004855355
390,Caphorn,2,blade,0.017198719
390,Caphorn,2,sheath,0.002165976
390,Caphorn,3,blade,0.048405249
390,Caphorn,3,sheath,0.00612734
390,Caphorn,4,blade,0.151492197
390,Caphorn,4,internode,0.011737101
390,Caphorn,4,sheath,0.03116017
390,Caphorn,5,internode,0.039086207
390,Caphorn,6,internode,0.14268521
391,Caphorn,1,blade,0.011908449
391,Caphorn,1,sheath,0.004855355
391,Caphorn,2,blade,0.017198719
391,Caphorn,2,sheath,0.002165976
391,Caphorn,3,blade,0.048405249
391,Caphorn,3,sheath,0.00612734
391,Caphorn,4,blade,0.151492197
391,Caphorn,4,internode,0.011737101
391,Caphorn,4,sheath,0.03116017
391,Caphorn,5,internode,0.039086207
391,Caphorn,6,internode,0.14268521
392,Caphorn,1,blade,0.011908449
392,Caphorn,1,sheath,0.004855355
392,Caphorn,2,blade,0.017198719
392,Caphorn,2,sheath,0.002165976
392,Caphorn,3,blade,0.048405249
392,Caphorn,3,sheath,0.00612734
392,Caphorn,4,blade,0.151492197
392,Caphorn,4,internode,0.011737101
392,Caphorn,4,sheath,0.03116017
392,Caphorn,5,internode,0.039086207
392,Caphorn,6,internode,0.14268521
393,Caphorn,1,blade,0.011908449
393,Caphorn,1,sheath,0.004855355
393,Caphorn,2,blade,0.017198719
393,Caphorn,2,sheath,0.002165976
393,Caphorn,3,blade,0.048405249
393,Caphorn,3,sheath,0.00612734
393,Caphorn,4,blade,0.151492197
393,Caphorn,4,internode,0.011737101
393,Caphorn,4,sheath,0.03116017
393,Caphorn,5,internode,0.039086207
393,Caphorn,6,internode,0.14268521
394,Caphorn,1,blade,0.011908449
394,Caphorn,1,sheath,0.004855355
394,Caphorn,2,blade,0.017198719
394,Caphorn,2,sheath,0.002165976
394,Caphorn,3,blade,0.048405249
394,Caphorn,3,sheath,0.00612734
394,Caphorn,4,blade,0.151492197
394,Caphorn,4,internode,0.011737101
394,Caphorn,4,sheath,0.03116017
394,Caphorn,5,internode,0.039086207
394,Caphorn,6,internode,0.14268521
395,Caphorn,1,blade,0.011908449
395,Caphorn,1,sheath,0.004855355
395,Caphorn,2,blade,0.017198719
395,Caphorn,2,sheath,0.002165976
395,Caphorn,3,blade,0.048405249
395,Caphorn,3,sheath,0.00612734
395,Caphorn,4,blade,0.151492197
395,Caphorn,4,internode,0.011737101
395,Caphorn,4,sheath,0.03116017
395,Caphorn,5,internode,0.039086207
395,Caphorn,6,internode,0.14268521
396,Caphorn,1,blade,0.011908449
396,Caphorn,1,sheath,0.004855355
